id,tweet
[1394801094207754240],"ayo kita vaksin untuk lawan pandemi. vaksin aman dan halal
#vaksincovid19 https://t.co/osldjoruld"
[1394801021914796032],"ayo kita vaksin untuk lawan pandemi. vaksin aman dan halal
#vaksincovid19 https://t.co/kid5a93qbn"
[1394800974363979777],"ayo kita vaksin untuk lawan pandemi. vaksin aman dan halal
#vaksincovid19 https://t.co/uutggs4qgm"
[1394800934580940801],"ayo kita vaksin untuk lawan pandemi. vaksin aman dan halal
#vaksincovid19 https://t.co/q1ysurnpmz"
[1394800889186045954],"ayo kita vaksin untuk lawan pandemi. vaksin aman dan halal
#vaksincovid19 https://t.co/yha55cl3mu"
[1394800778099916802],@kkmm_gov @jkjavmy sedang menunggu untuk melengkapkan vaksin kedua..terimakasih
[1394796386625880064],hhmm... di indonesia keuntungannya bio farma jualan vaksin #covid19 untuk program vaksin gotong royong berapa ya? https://t.co/84qtsxkusy
[1394796265167196160],@bumilangit elok juga. klu dibenarkan blom tentu seluruh rakyat pp akn dpt vaksin berkenaan. sure ada berpilih2. faham sama faham la. kan?
[1394796206220402688],satgas: vaksin merah putih masuk program vaksinasi pemerintah    #lengkapcepatberitanya #beritaterkini #berita… https://t.co/btbsp5sicp
[1394796114449100802],boleh beli vaksin sendiri tapi cucuk sendiri apapa jadi monitoring semua sendiri la hahaa sbb sektor perubatan yg a… https://t.co/br7cxpcqym
[1394795941417259008],"@batmancyberarmy sabar, nanti kalau sudah semua jelas penyebab kematian dan hubungannya dengan vaksin akan dijelask… https://t.co/xjqogxtuf0"
[1394795882525175811],@alextham878 betul bgt. yg blm 60 thn &amp; tdk bkj susah dpt vaksin.
[1394795665000079360],@mjhrf 🤣🤣 ayo pas vaksin tahap 3
[1394795396736503808],"indonesia berhasil amankan 75,9 juta dosis vaksin berbagai merek    #lengkapcepatberitanya #beritaterkini #berita… https://t.co/6gtnrdl6dk"
[1394795258878124033],@putrawadapi perlu dibuat vaksin dungu untuk membebaskan orang2 dari penyakit dungu. penyakit ini sangat berbahaya… https://t.co/5etyaptpy5
[1394795112505303043],"@oreoloveru wkwkwk santuy, covid ga seserem itu.

- penyintas covid bulan feb - mar + udah di vaksin"
[1394795049276239872],@winnerday6 mau dong barengan vaksin nyaa...🤭
[1394795040929566724],"@shazwansalimin @izzatsazali tanya dia, ""kau antivaksin combo dengan anticovid ke"". kalau ye dia xcaya covid, suruh… https://t.co/euxoobf2re"
[1394795028053069829],"@null indonesia berhasil amankan 75,9 juta dosis vaksin berbagai merek indonesia telah  https://t.co/83paqrwfsp"
[1394794998269313024],"@null indonesia berhasil amankan 75,9 juta dosis vaksin berbagai merek indonesia telah  https://t.co/jbptsmr7m4"
[1394794987183767552],baru tau ada vaksin disini di banyak titik
[1394794930904649731],"pks minta kemlu pastikan wni di luar negeri dapat akses vaksin

https://t.co/ol22bgsjhv"
[1394789212574994432],"@nidduzifah dah, tapi aku takde simptom dia, mungkin vaksin tu kurangkan sakit la, bukan 100% pon"
[1394788779492216832],@guanenglim masih nak mendera kerajaan p.pinang. dari aliran sungai sampai isu vaksin. yang jadi mangsa adalah rakyat..
