id,tweet
[1422707636764651522],lah emang ada penyakit ini bukan atas izin tuhan? terus vaksin ini bukan hasil dari manusia yg dipergerakkan tuhan… https://t.co/tzwgaxdnpa
[1422707624525524994],@almagentia369 cuma formalitas ujung2nya tnp kartu vaksin jg bisa masuk nanti dr pada sepi..
[1422707614048145410],hari ini vaksin kedua!!! yeaaaay
[1422707566124044288],@ceritajeno semangaatt vaksin
[1422707550571569155],@aryanivia halo kak via. perihal tersebut untuk hasil pcr dan vaksin bisa dilampirkan dalam bentuk cetak/hardcopy s… https://t.co/rwgemi1vz9
[1422707541662863361],@tasyiiera tukar tmpt vaksin dkt nogori la nur
[1422707519202357248],@tirta_hudhi ternyata vaksin untuk syarat administrasi perjalanan bukan untuk kesehatan.
[1422707516203442178],yg vaksin pd pake az apa selemah ini juga efeknya?:(
[1422707499308699652],"mo vaksin kedua ges, vaksinnya mah deket izinnya sampe jam terakhir wokwokw"
[1422707445189644290],@xxenvigene ya allah gw vaksin pertama aja blom
[1422707413786894336],"@april_hamsa @monilando mendorong untuk punya sertifikat belum tentu linier dengan mendorong untuk vaksin.

this is indonesia. wkwk."
[1422707406287429634],@firzahusainid alhamdulillah sudah 2x vaksin sinovac
[1422707392504995840],batuk pilek boleh di vaksin gaaaa😭
[1422707320392347651],"@uyastudy pagiii!! hari ini sekolahku juga pada vaksin pertama, jadinya libur 🏃🏃🏃"
[1422707277929226245],@gypnyx @silviequin @bertanyarl keknya aku bakal gtu juga deh. soalnya dlu wktu vaksin polio? nangis smbil jingkran… https://t.co/vnitzxaxgz
[1422707264448696324],"@arisura_ichi gmorn risuu, jan nervous tar tangannya kram habis di vaksin kakwkakwkak"
[1422707263450406918],"@bobasehunie ga sakittt, tergantung klo km vaksin sinofac bakal kemeng biasa tp klo vaksin astra sampe panas bisa"
[1422707241208008704],"login https://t.co/ueiayyllhy buat download sertifikat vaksin covid-19 tahap 1 dan tahap 2, siapkan nomor hp… https://t.co/rahrrh0p8v"
[1422707200196186114],"ayo kita vaksin, kapolsek marga turun langsung memimpin pengamanan kegiatan vaksin presisi bhakti kesehatan bhayang… https://t.co/ugik9cjq8x"
[1422707144114130953],"@ilham281011 logikanya nggak apple to apple. di seluruh dunia gak ada yg kontra dgn helm. tapi, kalau vaksin, yg ko… https://t.co/rg0pul7awk"
[1422707131921301507],hr ini mau vaksin ke 2. hehe.
[1422707111771840513],ini tinggal vaksin kedua aja dipersulit :)) katanya vaksin ditarget tp orang mau vaksin aja gabisa ini :)
[1422707075625275400],"@imjtation cantik banget ye bang, mau nitip salam nggak? kali aja vaksin kedua saya ketemu sama irene nuna."
[1422707065668063235],"@sukakulinerann @e100ss @banggasurabaya cek aja di igstory sehatsurabayaku, di situ lengkap informasi vaksin d2 sin… https://t.co/nsr8jnege9"
[1422707059326296064],@hcngat vaksin yg keberapa tuh wendy unnie? 😭
