id,tweet
[1426330777088757762],@sunda_fess hari ini vaksin kedua
[1426330732071297028],"@ksjluv3 iiiii jgn deg2aaannnn ak jg kmrn vaksin gtu sih,,tp pas udh selesai nya seneng👍😭"
[1426330715042377733],asli ksih aku pncerahan knp masih bnyk orng2 yg gk mau vaksin? aku salah satu orng yg ngejar vaksin bgt pas awal2 v… https://t.co/4zszhqktdk
[1426330691394932739],"@diru_saputra kalau saya justru merasa senang ada kesempatan vaksin dari kantor, nggak perlu repot cari vaksin di l… https://t.co/fdjchdstr0"
[1426330663226011650],@amerugaki nyinya.. :( cepet sembuh.. udah swab? tapi kemaren sempet vaksin kan?
[1426330654573137920],ootd vaksin belom mandi ceunah 😜 https://t.co/0w3hgo8qug
[1426330596062597121],"yang belum vaksin malu ngga sama orang gua ?, dia aja yang jarang ketemu orang sedikit tau tentang dunia modern mau… https://t.co/xxuhfcyfhb"
[1426330583404142592],masih saja vaksin dipaksakan @kemenkesri padahal korban banyak berjatuhan. https://t.co/oihvotfdll
[1426330582003290115],disini ada yang pernah covid ? apa sudah boleh vaksin ? soalnya lihat diberita sudah diperbolehkan vaksin meski belom sampe 3bulan
[1426330553662382083],"@detikcom kan kemarin sudah bocor 
lalu syarat masuk mol katanya harus ada kartu vaksin"
[1426330496611491844],"@pt_transjakarta halo pagi tije, mau tanya  sy posisi lg hamil , kl untuk vaksin sy gk boleh, sy cuma punya surat b… https://t.co/askfxss8qe"
[1426330476709486592],"@di4nhardian @jhonpjrt ni gaduh vaksin na apal, bilih di sakolakeun ka bank mun dipasihan ayeuna"
[1426330459940671491],"deg""an skrng ku mau vaksin ke 2 ksjsjwndjw"
[1426330268160335877],@dppp25_ tmn2ku banyak udah banyak vaksin pake vaksin morena
[1426330250015690752],deg deg an bgt mau vaksin
[1426330198073438208],"hal ini terlihat dari partisipasi pelaku usaha dan asosiasi dalam penyelenggaraan vaksin banyak yang ikut serta, mu… https://t.co/kngqvcywsm"
[1426330198052540423],"@naylierasyiqah_ menariknya. adakah kalau kita derma darah lepas vaksin, kita derma sekali dgn antibody baru tu? 🤔"
[1426330195934412803],"""yang dimaksud dalam partisipasi ini bukan hanya dalam hal peserta vaksin tetapi juga penyelenggara vaksin. dunia u… https://t.co/lw2veiklyp"
[1426330194051141636],"program vaksinasi juga menjadi sorotan balitbang. menurut ketua balitbang, vaksinasi yang terjadi sekarang sudah me… https://t.co/mbkcym98w7"
[1426330182663634948],"dalam rangka percepatan vaksinasi, pemerintah melalui kepolisian republik indonesia mengadakan vaksin merdeka yang… https://t.co/oij57k4k3i"
[1426330162065416197],vaksin mulai jam brp dah
[1426330151005028355],ngantri vaksin kek ngantri bansos
[1426330086513410048],"effect lepas vaksin
orang lain : lekat sudu
aku : lekat anak"
[1426327833152946179],dewan pengurus pusat komite nasional pemuda indonesia kembali melakukan vaksinasi di sejumlah daerah. kali ini di s… https://t.co/plhcntu8xl
[1426327803369115658],dewan pengurus pusat komite nasional pemuda indonesia kembali melakukan vaksinasi di sejumlah daerah. kali ini di s… https://t.co/b5zkwsliem
[1426327764001382400],"hal ini terlihat dari partisipasi pelaku usaha dan asosiasi dalam penyelenggaraan vaksin banyak yang ikut serta, mu… https://t.co/1qw8vfyvsb"
[1426327762021732354],"""yang dimaksud dalam partisipasi ini bukan hanya dalam hal peserta vaksin tetapi juga penyelenggara vaksin. dunia u… https://t.co/jqwcn8j7fu"
[1426327760666988547],efek dari vaksin cuma pegel. tapi efek panas-panasan waktu antri bikin meriang semalaman 😉😰😌
