id,tweet
[1411837224048418817],"*program vaksinasi, pas dr masa lock down jg mereka semua taat ngikutin protokol. sekarang pun msh pake masker kalo… https://t.co/z3nl3so0mu"
[1411836469132419074],"wow.. yg mau perjalanan wajib ada sertifikat vaksin. untung udah pertama tinggal keduanya msh nunggu

https://t.co/tnfafjirrm"
[1411836450216169472],ini yg ngantri vaksin gk tidur kah
[1411836431652122626],"barusan daftar vaksin, semoga cepet gilirannya :”)"
[1411836421019668480],"ppkm darurat, pelaku perjalanan akap di terminal purwokerto diwajibkan sudah vaksin #headlinenews #purwokerto… https://t.co/5vgg37yka0"
[1411836412517765127],"@fkp_indonesia @ulil bukan anti vaksin,tapi tidak semua penyakit harus di vaksin,coba bayangkan kalau prof nidom be… https://t.co/vmgk0dyrjr"
[1411836392867438595],"kalo punya tiket vaksin tapi sampe sekarang belum ambil vaksin juga, tiketnya bakal expired gak ya? 🙄"
[1411836365524725761],@dpram_back berarti wni yg sdh vaksin bebas kelayapan nih?
[1411836348865024003],"2021

menjemput vaksin, bismillah!

tiba di poliklinik mapolda sumsel 6.45 ada satu perempuan yang lebih dulu antre… https://t.co/ityakknz69"
[1411836310424219648],@imagoodgvrl abis vaksin kah? semoga cepet sembuh
[1411836291952435201],"@agungdwps masalahnya saya udah vaksin, terus ga dapet sms, udah cek juga du pedulilindungi tapi nik tidak terdaftar. itu mesti gimana ya"
[1411836262567141378],"bikin ga yakin tau gasih, yg ngejalanin vaksin kan gua"
[1411836234121453574],"kerja di tempat exhibition center,hampir 2 tahun ngak event. sekali ya ada event,event vaksin 😅😅😅😅. bonus ngak ada, dangerous iya. bismillah"
[1411836190311936008],@composmentiz yeay udah vaksin
[1411836143105097733],"indonesia darurat #literasimedia.
vaksin masih langka.
obat 100% ampuh belum ada.

cekap semanten, matur tengkyu."
[1411836084418318340],alhamdulillah dah dapat tarikh vaksin. teringat jarum takut pulak tibe😂😂
[1411836016353112067],"atas dasar apa tiba"" aku diikutin vaksin..."
[1411836014746689537],"pagi ini nganterin mama dan adek vaksin di puskesmas. cuacanya cerah, angin dingin sepoi sepoi. semoga pada sehat s… https://t.co/1qkpbi7o6r"
[1411836013870125063],apa si wkwkwkwk perihal gak dapet kuota vaksin bapak sampe gini di grup ngapainnnnn wkwkwkwk https://t.co/vdrjvsmypq
[1411834977751158787],kasihan sih nyuruh ortu buat pake masker double2 (karena hari ini jatah vaksin kedua buat mama &amp; budhe2 saya) biasa… https://t.co/z70mjirauy
[1411834974693564421],"@bekasibase masih kok, yang di jiexpo masi ada. hari ini gue vaksin yg dijiexpo."
[1411834914396200964],@abeeml @izdihar201074 @alisyarief kamu mentang2 punya agàma  vaksin ama pake masker gak
[1411834876018323458],"ayo vaksin ayo vaksin hilih, pas dateng ribet banget memek.."
[1411834858075131904],vaksinasi covid-18 untuk umum usia 18+ di jakarta convention center. diselenggarakan oleh yayasan alumni kanisius m… https://t.co/5dvt5rbzlu
[1411834843864829953],"pesawat raya airways, th384 yang membawa satu juta dos vaksin pfizer biontech sumbangan amerika syarikat (as) dijan… https://t.co/c047jinmu8"
[1411834804107046913],"ello: begadang biar bisa ke puskesmas lebih awal buat vaksin

also ello: males banget keluar rumah kumpul banyak or… https://t.co/e3jx3uvu9k"
[1411834757734821888],"@o2122ooo @samarindabase @boiledaxolotl @samarindaupdate @samarindasiaga itu dapat kartu vaksin, obat imun, dan hand sanitizer gel kak"
[1411834635563110402],"ayo vaksin gengs 💉
mumpung dapet jadwal vaksin dan lagi ngga sulit dapat vaksin, lebih baik sekarang daripada nanti… https://t.co/5bwzsbkckt"
[1411833611075084289],@bertanyarl sodara gua juga sama dah dia gamau vaksin katanya gapercaya sama yg gitu2an tau deh tuh ajaran mana trs… https://t.co/a5wzkh7rdb
