id,tweet
[1331385294545797126],kepastian penyediaan vaksin covid 19 akan mendorong kembalinya roda perekonomian secara bertahap… https://t.co/rdmd8zsjgu
[1331384823064064000],#gmy today's headline: rencana besar vaksinasi ri hingga cara belinya lewat aplikasi ( via: https://t.co/kkvt054zx3 )
[1331379516392886272],banyak yang tanya dan suudzon pada pemerintah: erick thohir beberkan alasan pemerintah tidak pilih vaksin covid-19… https://t.co/xmnkjaqj7p
[1331373540570918912],menteri badan usaha milik negara erick thohir memastikan pemerintah akan melibatkan swasta dalam program vaksinasi… https://t.co/isl0rewo04
[1331365962201714689],@sjahtie perlu disuntik corona dia....jangan vaksinnya
[1331354419292631041],begini cara mudah pesan vaksin covid-19 secara mandiri  https://t.co/x9xspdeapa #vaksincorona
[1331353599767527424],"@mideoyo iya mel naik lagi di sana, dan proses normal juga masih panjang walau udah ada vaksin. abis ity perlu diob… https://t.co/w46ukevsdx"
[1331353277011697665],erick thohir minta warga mampu bayar sendiri vaksin covid https://t.co/kreditllbd
[1331352609593073671],vaksinasi covid-19 diyakini bakal dongkrak tingkat konsumsi ri #vaksinasi #dongkrak #wabah #covid19… https://t.co/qagdt88trl
[1331336160921022464],"@geloraco yg nyebarin virus malah dipuji 😫. kok mau amat dikibuli mereka itu bisnis covid lewat vaksin,rapid,swab"
[1331335051427020800],"ketika ditawarin vaksin corona, aku kepikiran teori konspirasi."
[1331314653020921856],kemenkes meminta dinas kesehatan semua daerah mempersipkan fasilitas untuk vaksinasi sesuai ketentuan. #covid-19 https://t.co/w3uzbva3uo
[1331314391560622087],menteri badan usaha milik negara (bumn) erick thohir meminta masyarakat golongan mampu membayar vaksin covid-19 sen… https://t.co/mpopozdi7d
[1331286175332458497],indonesia terlalu sibuk mncari vaksin corona smpai lupa bhwa teh manis anget bisa mengobati sgala penyakit
[1331280806103289856],https://t.co/nr6zk0wlny  5.675.259 warga sumsel bakal divaksin covid-19: kepala bidang surveilans dan imunisasi din… https://t.co/qxr71olvh1
[1331280210948280320],"@vivacoid dua kasus covid pertama dikasih jamu gratis oleh negara.

klo,, dgn jamu 2 kasus pertama covid19  bisa sembuh, ngapain vaksin,"
[1331266329886781440],ketua umum gimni sahat sinaga menyatakan komersialisasi vaksin covid-19 pada 2021 akan memberikan optimisme bagi pa… https://t.co/y9z3r8sn7q
[1331266322466971648],@jesswjk mostly klaim efektivitas vaksinnya 94%-95% tpi ga meyakinkan juga sehh soalnya blm juga 1th penelitian &amp; p… https://t.co/i3fmsoosgr
[1331262478957862914],vaksin covid-19 akan diberikan secara bertahap https://t.co/3uuemqhfb8
[1331259400749629440],"aku tetiba trfikir, skrg ni bnyk negara tgh kalut nk buat vaksin utk covid. agaknya bila vaksin dah ada nanti, gang… https://t.co/ht9a4rl8u7"
[1331259186873724928],"sehat dan bugar, pegulat remaja ini meninggal akibat covid-19 #virus #britaniaraya #vaksincovid19 #covid19… https://t.co/lm8wbbztwv"
[1331259140761481218],rusia merupakan satu dari beberapa negara yang berusaha menciptakan vaksin untuk covid-19. rusia adalah salah satu… https://t.co/kgdt8fculu
[1331253175274258432],pemerintah diminta awasi potensi adanya vaksin corona ilegal https://t.co/3z4pc6zucb
[1331250060026318849],"yang sangat mengerti soal virus dan vaksin, dan sangat menjaga protokol kesehatan aja bisa positif covid. gimana ya… https://t.co/z9hiqcrubn"
[1331247333766549504],begini kabar persiapan sistem satu data untuk vaksinasi covid-19 https://t.co/0ovgtt2vqn
[1331246924633092109],"secara khusus di sektor sosial, aktivitas riset medis perlu ditingkatakan, termasuk riset vaksin untuk covid-19.  https://t.co/lu7mvpeki6"
[1331244183143784450],russia dakwa vaksin covid-19 keluarannya berkesan 95 peratus https://t.co/utirt9b4zc
[1331230854706651136],"ada dua skema vaksin corona untuk indonesia: mandiri dan subsidi. untuk jalur mandiri, jika vaksin sudah tersedia,… https://t.co/qcnjzcyyit"
[1331225340988022786],"#beritaterkini
pemerintah telah siapkan sistem satu data vaksinasi covid-19

selengkapnya: https://t.co/nsjwvuvlmk"
[1331222424155607042],brasil memiliki cukup data infeksi untuk menganalisis vaksin covid-19 sinovac: brasil telah mengumpulkan cukup data… https://t.co/qeoz4uddwa
[1331222284955234306],qantas wajibkan penumpang divaksin covid-19 sebelum terbang - https://t.co/wl7exmxpze #kabarpenumpang @qantas https://t.co/abr4unxslt
[1331222141950251008],erick thohir: pemerintah telah siapkan sistem satu data vaksinasi covid-19 https://t.co/xi9cwz2xl0 via @antvnewsplus
[1331222136900337664],pemerintah telah siapkan sistem satu data vaksinasi covid-19 - https://t.co/ehzw2k0tps https://t.co/vqhzuuagc8
