id,tweet
[1453507900270211074],"tes swab antigen, supaya kegiatan sekolah berjalan. padahal sudah vaksin 2 kali. ada kartu vaksin, jadi apa gunanya… https://t.co/oxporhtpdr"
[1453507852216115202],vaksin kedua sakit ngga sih? :(
[1453507762546110465],@panca66 klo semua moda transportasi dicabut akan lbh baik....tetap prokes n vaksin
[1453507723102801923],"@cutieerikii ngga, tapi kalo abis di vaksin itu nyerinya lebih sakit daripada yang pertama"
[1453507586804772872],yeyy jadi vaksin hari ini 😋
[1453507538570203138],@jogmfs barusan download apps jss tp ga bisa dftr vaksin nya 😭
[1453507486539911171],"@petitestardust jd hny bdsk paper?
kalau org blg vaksin covid aman, halal, &amp; berkualitas maka dgn senang hati mener… https://t.co/dzkavvs4tc"
[1453507476662337536],@sonyaamriani udah vaksin 2x toh 🤔
[1453507387462012928],@penyair_berdiri segera vaksin ya
[1453507257342124033],danramil 410-02/tbs kodim 0410/kbl mayor inf suprapto menghadiri hadir dalam kegiatan vaksinasi covid 19 di spn pol… https://t.co/pxtd1e81yn
[1453506981554053121],@lhs_seung aaaa sama plss skrng vaksin dosis ke 2
[1453506801782050823],"@starlret jangan khawatir, persediaan vaksin aman"
[1453506772438638592],@nominsxi vaksin hari ini lancar tanpa rasa sakit n pegel 😭 aamiin
[1453506738418716672],"up hela vaksin ka 3 teh gening ngabrig brig kieu, tejadi nyebut ngefly na😔"
[1453506723864403970],"@abcdefghijkoben @sbyfess pokok udah vaksin, kak
ntar auto ke deteksi di apk kai access nya
soalnya nik kita kan di… https://t.co/ezl0b5wirv"
[1453506669111963651],"@convomf aku minggu kmren sih gapake, cuma ditanyain sertifikat/surat vaksin"
[1453506648681578497],@susipudjiastuti janjinya kalau sudah vaksin bebas kemana-mana.
[1453506594101084161],"@aisyhumairaa_ @sbyfess kalo ke malang ngga, cuma sudah vaksin minimal dos 1"
[1453506554825560065],@ismelibertarian jangan takut ya stok vaksin aman
[1453506473925877761],@abcdefghijkoben @sbyfess harus sudah vaksin min dos 1
