id,tweet
[1446626438728216580],"semalem abis dm ig lo gue ketiduran, bdn gue sakit bgt abis vaksin wkwk, berhubung lu gamau gue sg in, gue ucpn lgi… https://t.co/qdqn5jffjs"
[1446626432902303746],@florieliciouss kan mbak sdh vaksin ttp swab jg y
[1446626403680600065],"vaksin zifivax halal

keterangan kepala bpom peny k. lukito tentang vaksin zifivax halal

-----------
zifivax lebih… https://t.co/j0qakipiik"
[1446621972750745600],@zoo_fess mengnya uda vaksin?hrs lgsg di tangani dokter suntik anti tetanus
[1446621803934220288],"@jjhjeffyoon iya libur bcs vaksin hihi, jee juga yaaa 😻"
[1446621764016959494],"ayo segera vaksin

dalam rangka menekan angka penyebaran covid-19, kita harus mematuhi protokol kesehatan dan pasti… https://t.co/btx3rq1pjc"
[1446621698216714240],"@viifelishua pagi, wow sama dong bedanya aku vaksin kedua 🤯"
[1446621612585803777],vaksin zifivax buatan mana ya? serius tanya..
[1446621597649948672],gue mau vaksin kayanya kerajinan deh. gak ada siapa2
[1446621583787773953],@_mrs_cemploooon masih mulus teu acan tersentuh vaksin. insya allah sehat 😁
[1446621286533263361],@khalids sahih ke maklumat ni bro?? dlm senarai nama 2.. no 69 meninggal sbb covid.. bkn sbb vaksin.. nama sekolah pn salah..
[1446621282913570823],@parlinburman84 @_mrs_cemploooon @excel_dee allhamdulilah aman saya ge belum tersentuh vaksin
[1446621223845130244],sudah siap ditimbang enaknya pake bumbu apa nih. sudah vaksin zifivax kan? https://t.co/vnetmhxahd
[1446621210217889797],"pagiii, hari ini ku mau vaksin ke 2😁"
[1446621199396528131],"ikuti vaksinasi covid-19 dan tetap mematuhi protokol kesehatan untuk mencegah penularan covid-19

@divhumas_polri… https://t.co/4dr8aqy1ij"
[1446621196624142336],"@jogmfs coba cek ig @/infovaksindiy deh nder, ibuku kemaren tak cariin hari ini dah otw vaksin^^"
[1446621017086980096],mriyang nih keknya gara2 habis vaksin+ kena angin malam
[1446620928838815747],"yaudah lewatin aja sih, kan udah vaksin anti zombie 🙃👍🏼 https://t.co/cwgarva8at"
[1446620879480184832],astghfirullah perkara libur vaksin keselnya masih berasa aja sampe sekarang
[1446620796592406530],"@muchlis_ar yang sakit mereka disana kok kita yang mikir. kita sudah vaksin ya tenang tenang aja, kalo mereka mikir… https://t.co/5j7vlxvrgc"
[1446620684151496706],vaksin bangun imunitas tubuh. #vaksinpresisitnipolri #vaksìncovid19 #vaksinasipatuhiprokes #bersatulawancorona… https://t.co/wwv7lls71e
[1446620559723225089],100 santri ulumul quran dapat izin vaksin dari orang tua https://t.co/bev1s6lwez lewat @rri.co.id
[1446620426889691138],@_mrs_cemploooon @excel_dee saya pas lagi minum kelapa pinuh yg minum kalapa..sampe d tnyain udh vaksin sya bilang ga di vaksin pada aneh
[1446620420459819010],"@convomf aku yang kedua malah ngga sakit sama sekali nder, efeknya juga ga ada. malah ngedrop pas vaksin pertama huhuhu"
[1446620342575779841],"bagi masyarakat kota dumai yang belum di vaksin silahkan datangi ""serbuan vaksin presisi kota dumai"" di pendopo sri… https://t.co/71kbgahnzl"
[1446620135968497668],"pas dicegat vaksin kemaren tni nya pada sok bilang ke temen gua ""eh kan mbak wes sama sama bujang toh, enak loh pun… https://t.co/oqg9rgbqqg"
[1446619879285526528],"@ranisatt halo bu tanya dong, kalo sertifikat vaksin rung metu laporane nek ndi ya?"
[1446619739946577922],"@babygurljeon kalo alergi parah sih ya jangan,tp coba kalo udah konsul dokter biasanya nanti pas vaksin dikasih oba… https://t.co/qxe1nlwyqn"
[1446619695554043912],hr ini vaksin ke-2 yay
[1446615105035124737],"e buset ini.. anak abis vaksin moderna, menyusahkan pagi pagi 😑 dulu w ga selebay ini woi, malah udah masuk kantor.."
[1446615098412339207],"good morning!!
hari ini jadwal vaksin dosis kedua☀️ https://t.co/gzh72vkptb"
[1446615084873109504],"bunda covid19 parah darah beku, paru-paru &amp; jantung sehat pakai oksigen, di vaksin.
17 hari di hospitals stres.
pul… https://t.co/5oncvt91j5"
[1446615003272912897],"@koodorips goodluck vaksin ingat aku,bukan taehyung 😘"
[1446614997124071428],@tonangardyanto @indrakusuma @ririfebria3 @tedhilbert begitu menakutkannya kandungan yg ada dlm vaksin c19 yg berba… https://t.co/cp9p6rwsfb
[1446614821927981061],@brgsjks kan kj dah bagitahu sop tetap kena follow &amp; aktiviti2 yg dibenarkan hanya utk lengkap vaksin. contoh: masu… https://t.co/z5mgbczb7j
[1446614676222083076],"""ibu bapa tidak perlu khuatir terhadap penggunaan vaksin sinovac covid19
untuk anak masing2 krn ia disahkan selamat… https://t.co/ishjayvs3y"
[1446614631418458112],@hezrinmac @deeladidyy @skshni @khalids itu menurut media dan pihak yang promote vaksin. bila dia dah kritik mrna o… https://t.co/r1zhpwo9gs
[1446614449024946176],"@katzen_jammer sebenarnya nunggu vaksin merah putih, tapi masih lama kayaknya"
[1446614317256765443],"""kementerian pendidikan tetap dgn keputusan untuk memindahkan mana2 guru
yg enggan untuk menerima suntikan vaksin c… https://t.co/sl4hvvkklg"
[1446614226940796932],@tonangardyanto @indrakusuma @ririfebria3 @tedhilbert kalian nakes yg berbeda menyuarakan ttg vaksin dengan nakes l… https://t.co/dolruxuc61
[1446614221366579200],vaksin sinovac dosis kedua efeknya gimana yak?
[1446614210029318145],vaksinasi covid-19 dalam rangka kb kesehatan kodim bantul https://t.co/lgssyzr1y9
[1446614087463362560],bukan sekolah memandu sahaja... ada juga premis perniagaan yang x *terima* kad vaksin ini https://t.co/x60ex0jd4z
[1446614057138589703],"effect vaksin

demam, sakit kepala, muntah etc❌
jerawat✅"
[1446614020845355009],mengenal metode edukasi daring vaksin : synchronous vs asynchronous https://t.co/fkfo0b0pqs
[1446614017229955082],mengenal metode edukasi daring vaksin : synchronous vs asynchronous https://t.co/zzetmyaseo
[1446613932563525632],antivax selalu label yang amik vaksin ni lalai dengan agenda yahudi bagai. semua dipukul rata tak kisah orang biasa… https://t.co/rovh8byb6d
[1446613922027499526],@khairykj mana status vaksin dewasa.... nak balik kg nie
