id,tweet
[1338996655488606216],bursa eropa menguat berkat optimisme vaksin https://t.co/e0s0mq4ck4 https://t.co/jeou39fwgf
[1338996629752451073],vaksin moderna dapat ‘lampu hijau’ dalam kajian awal fda https://t.co/gmi8xpxv2e
[1338996547510419457],telah tersedia vaksin covidsuck 19 dengan varian harga mulai dari 50ribu sampe 2jutaan. wtf!
[1338996484486774784],@prayudans @kompascom di negeri wakanda ada 2 jenis vaksin. jenis nya gratis dan berbayar wkwkw
[1338996448327692289],"@jokowi, gratiskan vaksin covid-19 untuk semua rakyat indonesia! - tandatangani petisi! https://t.co/7horve9ibi lewat @changeorg_id"
[1338996311966642176],"@jokowi, gratiskan vaksin covid-19 untuk semua rakyat indonesia! - tandatangani petisi! https://t.co/hzl3imbeog lewat @changeorg_id"
[1338996269084119040],seharusnya tak ada komersialisasi vaksin covid-19 di balik penetapan skema 70 persen vaksinasi berbayar. @jak101fm #sarapanseru
[1338996123164233729],@sociotalker @zmwildan vaksin mandiri bebas iklan 20s ✔️
[1338996090020843520],"@bungfarid gue udah pernah terinfeksi covid-19, gk perlu divaksin lagi kan?"
[1338996021615988737],"setelah maybank, kini bca siap kucurkan kredit untuk pengadaan vaksin covid-19 https://t.co/aaaz8iiiid #bank"
[1338995958676328452],covid-19: pemerintah diminta sisir kembali apbn 2021 demi vaksin gratis https://t.co/brlwozdqx8 https://t.co/dqg6bx0hmz
[1338995890510462976],ikut only fans bs bayar vaksin g bs
[1338995881903702016],"waduhhhhh.. cc @kemenkesri @satgascovid19id ..... soal pre order vaksinasi covid-19, satgas ingatkan tak boleh prom… https://t.co/sdfurxh1ed"
[1338991784358072320],@ricky_kch klo gak salah negara pembuat vaksin ini malah import vaksin lain buat rakyatnya.. naahhh...!
[1338991765987020800],@alexb14ck @pohonplastik @bukhorimuhammad @hotradero @ridhofkr selama ini vaksin polio campak buat anak anak lo mem… https://t.co/tnmslzucbs
[1338991707820498946],"@shitegoblin ga usah pada di vaksin yok. pasrah aja hidup di indo mah, dari kecil udah hopeless"
[1338991677759868928],wakil ketua fpks desak ombudsman ri periksa pengadaan vaksin impor sinovac - https://t.co/ezvwuj59se https://t.co/ef7nkbnjkv
[1338991669786513413],"@dayatia jika:
1. vaksin sudah ready (tersedia, berijin &amp; negara mampu bayar)
2. vaksin tidak diperdagangkan kpd wa… https://t.co/tpakslmp5y"
[1338991533110902784],"harusnya pas kamu skrg kuliah di uk, aku sowan kesana biar dpt vaksin kasta tinggi https://t.co/dlserwvink"
[1338991514337169408],@grabid aku mau jadi vaksin covid19 yang bisa menyebar di semprotkan ke seluruh dunia biar corona bisa segera musna… https://t.co/wtbdd5hueb
[1338991465129594882],mau jadi reseller vaksin corona ah bisa g ya
[1338991391863521280],apa yg bodoh sangat takut pasal vaksin ni? kau nak pakai pakai tanak sudah jangan keluar rumah bingai
[1338991380480159745],@tores41311501 @cnnindonesia jangan jangan dan tetiba para kaum istana diam diam juga memesan vaksin pf*zer. pas di… https://t.co/nkdy92pnrh
[1338991307570569216],"@ronitoxid udah naik kuota vaksin gratisnya kok mas, sekarang udah 50% belum termasuk bantuan beberapa perusahaan.… https://t.co/l80bglbys2"
[1338991125890121728],"@francmohede saya nunggu bintang toedjoe
keluarin vaksin yang pake sasetan"
[1338991111969275904],"di tengah perlombaan memperoleh vaksin, nadia mengatakan, saat ini baru sinovac yang bisa memenuhi komitmen pengada… https://t.co/my6pakkyeu"
[1338990983015321600],top 3: warga indonesia tak perlu ragukan kehalalan vaksin sinopharm https://t.co/pm4pdmq3hn
[1338986841408745472],"pfizer bisa produksi 3,5jt vaksin sehari.. satu orang butuh 2 vaksin.. pfizer didanai eropa jadi pasar eropa diutam… https://t.co/qqmd6z5e07"
[1338986824396464130],@kamalbukankemal lucunya abis vaksin sampe sini sinovac keluarin pernyataan ga jual vaksin ke tempat lain
[1338986654627860480],"tetap akan ada pendataan

#vaksin
#pandemi 
#indonesia 
#virus
#indonesiakuat https://t.co/lotmc76r1k"
[1338986623648714752],"yauda dibagi dua
ada vaksin yg berbayar
ada vaksin yg gratis tapi tiap 3 menit iklan

#cumausul"
[1338986346543628288],pake vaksin чãи̲̅б ʊϑäђ pasti keamanannya... https://t.co/kl3nkhmyrx
[1338986332530462721],"tenaga kesehatan siap mendapatkan vaksinasi

#vaksin
#pandemi 
#indonesia 
#virus
#indonesiakuat https://t.co/jkkjacq5di"
[1338986323147771904],"bersama kuatkan generasi bangsa

#vaksin
#pandemi 
#indonesia 
#virus
#indonesiakuat https://t.co/1vc0ex4htl"
[1338986313022750720],"tetap disiplin 3m walau ada vaksin

#vaksin
#pandemi 
#indonesia 
#virus
#indonesiakuat https://t.co/k6vez2hbqf"
[1338986311055679488],kok pks gak teriak² vaksin corona harus diberikan gratis buat semua masyarakat indonesia yha?
[1338986214574018560],ksp samakan vaksin berbayar dengan subsidi bbm https://t.co/qbncusz5ej
[1338981411517157378],vaksinator dapat membantu program vaksinasi atau penyuntikan vaksin virus corona #semangatbangunbangsa https://t.co/zlh2vsmubb
[1338981398481289216],@vaksin_covid19 semongko
[1338981398443528192],@hanungara @dayatia iya. yg jadi masalah mungkin ketersediaan vaksin dan distribusinya.
[1338981299172741120],"sebagai orang yg pernah merasakan betapa tidak nyamannya dihinggapi covid-19, saya pribadi mendukung dan sangat ingin divaksin covid-19."
[1338981267312844801],@republikaonline jerenk dulu yg di vaksin lah
[1338981251714170881],@dsuperboy bm kalo ada vaksin gratis😀
[1338981218226868225],unicef: para guru harus mendapat prioritas vaksin covid-19 https://t.co/atkjz0guh0
[1338981208303095810],"selain uu ciptaker, proyeksi peningkatan ekonomi negara juga didasarkan atas adanya vaksin corona yg udah masuk ke… https://t.co/atpl5bccxk"
[1338981159884079104],"ad uu cipta kerja dan vaksin, pengusaha optimistis ekonomi 2021 capai 5 persen #semangatbangunbangsa https://t.co/1kfggykgrw"
[1338978670891823105],"@vivacoid haha gak usah vaksin  aja gak apa kok, tunggu hallal aja"
[1338978642869805067],@txtdrpemerintah jadi reseller vaksin aja deh gua gausa kuliah.
[1338978632551849985],"@okkymadasari wajar si di singapura klo vaksin nya gratis untuk semua wargannya, karna jumlah penduduk disana sedik… https://t.co/dghq3loqz3"
[1338978601719324678],@susipudjiastuti setuju... mobil mewah masa vaksin aja mau gratis..
[1338978404759007233],pengusaha minta vaksin covid-19 diberikan secara cuma-cuma kepada masyarakat https://t.co/dzabmftzfn #vaksincorona
[1338978382701240321],"@sociotalker mo tanya dong bang, kenapa ga ada bendera cina di gambar vaksin gratis ya?
padahal virus asalnya dari… https://t.co/bjpn3ni71y"
[1338978265319424000],@pabilaesok @ruliemaulana bisa tuh pake uang hasil jualan vaksin dan cashback bansos
[1338978056724070401],"tu pemerintah trutama anggota dewan yg nyobain vaksin pertama secara gratis, mati kek."
[1338977984233885697],@trendingtopiq makanya bagus udah buka aja kran impor vaksin. gausah lawak ngarep menkes dan men men yg lain.
[1338977350541721602],@jawafess @tafaftaphe yg mo bahas vaksin ni
[1338977300738502658],"@marieskav vaksin sinovac dari china juga manjur, kemarin baru datang."
[1338968872444018690],"@ininaawaa kalo di kasih duit ratusan juta mah, ga apa-apa aing yg duluan di vaksin 🤣"
[1338968680558776323],@vaksin_covid19 jd kangen cjr
[1338968474249412608],"nonton news outlets inggris bikin sedih gara2 ngomongin vaksin mulu disana gratis trs kyk

kita dicuanin"
[1338968240911839233],"disiarkan langsung di seluruh tv, dan disaksikan idi vaksin yg digunakan adalah yg dibeli dari cina, gw yakin nakes… https://t.co/xe0xt1lfwd"
[1338967857804103681],pak negara lain sudah vaksin pak https://t.co/r3h6r3puka
[1338967574709641216],"scary prof...
dan masih aja pada keukeuh vaksin utk memperkuat lini bisnis https://t.co/alj7aed6xk"
[1338967482896273408],@bungfarid cicilan vaksin dgn bunga 0% nya kakaa
[1338953707828834305],"dalam kondisi normal, fda pasti tidak akan meloloskan vaksin pfizer dan moderna. tetapi ini situasi pandemi tidak n… https://t.co/uwcqflwkm5"
[1338953573544050690],"vaksinasi covid-19 tak digratiskan total, satgas: bukan karena anggaran https://t.co/3dvhgvqqg6 via @tribunnewswiki"
[1338953425426366464],"gelombang penolakan meluas, otoritas brasil pertanyakan transparansi vaksin sinovac, ini alasannya… https://t.co/jplewzkkee"
[1338953216721973248],#komisiandaelshinta: pemerintah menetapkan skema pembagian vaksin covid-19 dengan proporsi 30% vaksin program dan 7… https://t.co/1yydlrbmjl
[1338951361631698945],"perdana menteri nya bersedia yaa disuntik yg pertama, untuk meyakinkan rakyat nya bahwa vaksin nya aman!!!!di neger… https://t.co/o81fjbul5v"
[1338951185789644801],vaksin lah buset. vakansi masih dibayang2 ada virus penyakit mah serem juga https://t.co/z3npazurq4
[1338938657693073408],"@jokowi, gratiskan vaksin covid-19 untuk semua rakyat indonesia! - tandatangani petisi! https://t.co/7bxjlvkhov lewat @changeorg_id"
[1338938632237826048],webinar logistik vaksin covid 19 kasus di inggris senin 14 desember 2020 https://t.co/ugktpogp2b via @youtube
[1338937084518625280],ini gambaran kira2 pola respon antibodi yg *biasa* terlihat dgn vaksin. setelah vaksinasi pertama muncul antibodi y… https://t.co/tcl9kilbsa
[1338937012749889537],"@jawafess nek entuk vaksin covid, tak cobo ng manuk jalak'ku sek.. nek sih waras yo tak nggo.."
[1338936640085979136],adakah yg buka reseller vaksin
[1338922743111139329],negara tetangga malah minta rakyatnya disuntik duluan. yaiyalah secara vaksin sinovac gitu. #wkwkland https://t.co/flgftcqokm
[1338922668897136640],@squidwardfess blm ada vaksin nya
[1338922629541941251],".
moderna dan pfizer : dua vaksin terdepan memerangi covid-19 di dunia. pfizer  telah dapat izin penggunaan darurat… https://t.co/rmxbdjgsmg"
[1338922131053182977],uji klinis fase 3 vaksin dari china yg paling mulus adalah vaksin sinopharm di uni emirat arab. karena disana berla… https://t.co/sj5aezeyi6
[1338922002967490560],"pak @jokowi, gratiskan vaksin covid-19 untuk semua rakyat indonesia! - tandatangani petisi! https://t.co/l20uc4lzti via @changeorg_id"
[1338921766379372544],"@kompascom berarti mending ngongkos 700rb naik airasia ke singapura dpt vaksin, jalan-jalan ama poto2 instagramable… https://t.co/jg4tqzrjax"
[1338921305681272833],@timelinetwiittr ntar ditanyain udah vaksin atau belum gak sih?
[1338921165004353543],bambang sudah mencoba vaksin  merah putih ?
[1338920723365040128],memberitakan berita2 pertarungan vaksin di brazil tanpa memberikan konteks pertarungan politik toxic di brazil itu… https://t.co/hggzmctqkq
[1338920713588097024],@nuniksriutami kamu harus di vaksin duluan.
[1338920640347160576],"@jokowi, gratiskan vaksin covid-19 untuk semua rakyat indonesia! - tandatangani petisi! https://t.co/0hnothvsvt lewat @changeorg_id"
[1338911143474077697],@fajartujuhbelas nungguin ga vaksin aj
[1338911116513009666],mau kalian semua nunggu antrian 200juta orang kalau vaksin gratis!?!?!???!?!? https://t.co/2x9sqxcwap
[1338911024699891712],"alasannya, dengan rentang waktu kurang dari setahun dengan efektifitas vaksin sekitar 80-90%, gue pikir itu sudah e… https://t.co/mvuhz1e2ri"
[1338911023168958466],vaksin di tempat gue sudah mulai diberikan ke semua warga lokal dan residen dengan gratis (vaksinnya gratis tapi ka… https://t.co/5lagwg7sqd
[1338910907481481217],beli vaksin nungguin flashsale
[1338910870068289537],@dhimasaf_ kerjo bisnis vaksin kii
[1338910856600383489],@qorygore vaksin n89 udah abis ye bang😂
[1338910758969602048],@saikiudan terpantau bang heichou dan ereh iyegah rebutan vaksin
[1338910457411727360],"""kalau ingin cepat dapat vaksin, maka bayar""

dulu pernah ada urus ktp gratis. lalu lama. kemudian bayar baru bisa… https://t.co/kgvebht17v"
[1338902661274370048],"@susipudjiastuti yah uang korupsi di sita kan bs buat biaya vaksin gratis cuy, lagian anggaran bansos jg masi ad kan sma anggaran menkes?"
[1338902266451914752],"@lenonghah karakter antagonis e vaksin, linu linu daerah dengkul"
[1338902084045864960],@jakaady mo vaksin + steril mahal bgt 😭 cm bs doa si kucing gak didzolimi sm kucing tetangga aja sebelom gw gajian 🙏🙏
[1338901920463777792],"jika nanti vaksin bayar, mungkin akan banyak dari kita yg lebih memilih untuk membeli beras serta bahan-bahan pokok… https://t.co/ecselulwa7"
[1338901894295535616],"alias gamasuk logika lau bangggg

lagian kocak bgt cape2 bikin tret intinya cm pen ngomong ""vaksin berbayar antrian… https://t.co/uhcbjjgdlr"
[1338901771943432194],"semisal gw ada uang &amp; mentraktir vaksin 270 juta rakyat indonesia, maka dengan meminta tolong 150ribu dokter &amp; 300r… https://t.co/ozxzku0bmc"
[1338901649025220610],vaksinolog: vaksin tidak sebabkan autisme dan kanker https://t.co/tkeyvxvj7o https://t.co/bdgz0xmurv
[1338901202260488192],"dulu bikin ektp 6 tahun baru jadi, sekarang vaksin covid saya dapet antrean ke berapa ya? apakah mesti nunggu 6 tahun juga?"
[1338901162427203584],@angelurstepmom vaksin coredas ada gag?
[1338894533954686976],dari kemaren belum nemu pendapat libertarian soal pemerintah yang monopoli vaksin di timeline🤷‍♂️
[1338894429709451264],"@mrs2508008 bisa jadi krn terlalu paham, hingga tak paham (vaksin) yg lebih darurat dibutuhkan ditengah mengatasi pandemi."
[1338894128281575424],di indonesia kita gaboleh miskin ya sampe vaksin aja harus bayar
[1338894115291889664],@halleluhellyeah bayar vaksin buat sekeluarga bisa dicicil kaya motor ga sih? mahal banget 😭
[1338894082970505217],"@jokowi, gratiskan vaksin covid-19 untuk semua rakyat indonesia! - tandatangani petisi! https://t.co/odvvfk2xyt via @changeorg_id"
