id,tweet
[1309269250738020352],tidak ada alasan untuk pesimis. 11 kandidat vaksin virus corona sudah masuk tahap 3 (uji coba massal) dan 5 diantar… https://t.co/jzrnicmlfv
[1309269019292172288],jubir wiku: vaksin covid-19 tidak bisa jadi tumpuan untuk atasi pandemi https://t.co/fa8e4jre4t
[1309264587993223172],novavax mulai uji coba vaksin covid-19 tahap akhir di inggris https://t.co/dja6lwifg8 https://t.co/lwcrilpurj
[1309258407547822080],presiden ioc: olimpiade tokyo dapat digelar tanpa vaksin covid-19 https://t.co/uflg9dfu8p https://t.co/s2kjig8til
[1309249446639616001],"pemerintah tgh gencar melakukan lgkh percepatan penanganan wabah, salah 1nya dgn percepatan pemenuhan kebthn vaksin… https://t.co/xjpz0vzvya"
[1309176608553611271],"khalid bin muhammad bin zayed menerima dosis pertama vaksin 'covid-19', untuk mendukung program nasional https://t.co/tphwd6bked #wamnews"
[1309168256981372930],"@wikansuryow kalo mau sembuh minum obat bukan vaksin, vaksin itu untuk orang yang tidak sakit biar badannya kebal (… https://t.co/hqnboo1sfv"
[1309166084000559106],"satgas: jangan bertumpu kepada vaksin covid-19, protokol kesehatan yang utama https://t.co/xdexl0lfgl #temponasional"
[1309163307379486720],@ibrahimahilmy meski secara teoritis dengan konsep kekebalan kawanan (yg karena vaksin yak bukan infeksi alamiah wk… https://t.co/edrnc7w9vl
[1309161185414197248],"tanpa menunggu vaksin corona, perhelatan olahraga bisa digelar, menurut hemat presiden komite olimpiade internasion… https://t.co/xsls9ks1l5"
[1309158900952961024],"ditanya tentang vaksin dan optimisme terhadap pandemi, jawabnya ngegas ke oposisi 🤣
jadi siapa yg nyangkut2in ke po… https://t.co/yppigctq4u"
[1309153478015684609],"https://t.co/eda0a3npbv

di sidang umum pbb, putin tawarkan vaksin covid-19 gratis.
————————
putin ga butuh gelar “… https://t.co/ry4hknwbv8"
