id,tweet
[1338631226429591553],"pikiran rakyat: pengumuman efektivitas vaksin diundur. 

#koranhariini https://t.co/jv6drefzku"
[1338631148797190144],@dr_koko28 yang betul itu enak bisnis vaksin.. untung nya milayaran..
[1338631093264605184],"apa-apaan, rakyat +65 padahal bisa shopping habis ribuan dollar, pelesir sampe eropa, dll. tapi vaksin gratis?!

me… https://t.co/ogcil1nd14"
[1338630995969380353],"@zoofess_id tergantung vet nya sih nder. vet langgananku di solo wkt itu gapapa blm vaksin, trus skrng aku di tasik… https://t.co/nvosyuzxh9"
[1338630971889917953],kerajaan bercadang meningkatkan pembelian vaksin covid-19 agar dapat menampung keperluan imunisasi hingga 70% rakya… https://t.co/wdhzuieuyp
[1338630917074558977],kerajaan bercadang meningkatkan pembelian vaksin covid-19 agar dapat menampung keperluan imunisasi hingga 70% rakya… https://t.co/rtd2wbegn3
[1338630710563725312],"kata gw sih pns dan pegawai bumn bakal gratis dapet vaksin

hehehehe"
[1338630670386569218],@kompascom vaksin bantuan pemerintah atau vaksin kewajiban pemerintah wkwk
[1338630587515424768],singapura akan berikan vaksinasi covid-19 secara gratis https://t.co/iaovksqd4m via @tribunnews
[1338630535992680448],sebelum ke vaksin sebenernya menurutku ada term 'swab mandiri' aja kedengerannya udah aneh.
[1338630519790084098],"@cnnindonesia kencing aja bayar , apalagi vaksin 😌"
[1338630356921012225],ini kelompok prioritas vaksinasi covid-19 menurut menko airlangga https://t.co/bqgoez0g3b
[1338630330949877760],"ga pernah booster vaksin aja, belagu bahas vaksin. 
imunisasi dl gih"
[1338630104478453762],setidaknya ada 3 jenis kelompok prioritas yang akan mendapatkan vaksin covid-19 bantuan pemerintah. https://t.co/tlljgnmttc
[1338629922793779201],"aktivis haris rusly: rakyat dililit kesulitan, bansos dikorupsi dan kini disuruh bayar vaksin
https://t.co/nzetz27pk1"
[1338629810319290368],yuk vaksin ke singapur https://t.co/boab4uov9z
[1338629725548212230],di laman https://t.co/btoeofx8y8 muncul petisi yang mendesak pemerintah menggratiskan vaksin covid-19 untuk seluruh… https://t.co/qarpahgn38
[1338629371876163590],@widassatyo @intanghofur vaksin yg dipilih apa? kenapa?
[1338629273536512003],"@mamakriego777 @yradianto yang lucu, yang nolak vaksin, tapi teriak minta gratis!!!!!!"
[1338629237083754497],kerajaan bercadang meningkatkan pembelian vaksin covid-19 agar dapat menampung keperluan imunisasi hingga 70% rakya… https://t.co/wsjzbzlxvk
[1338628848749928449],singapura setuju penggunaan vaksin pfizer https://t.co/txhhvpfmgc #beritajogja #jogja #jogjaistimewa https://t.co/sojlfg1ys4
[1338628767476936705],vaksin mandiri berbayar?tolong dipikirkan lagi @drpriono1 @sociotalker @firdzaradiany @septian @dirgarambe… https://t.co/igia4a5jl8
[1338628604918304770],harga vaksin covid-19 diusulkan paling mahal rp 100.000 https://t.co/qixlunxrdj #vaksincorona
[1338628587222491136],dari #koranhariini. kompas: vaksin rentan dikomersialkan. https://t.co/axirottkcx
[1338628582692716544],"@jokowi hahahha  jokowi anda ini lucu, gimana mau yakin org sama anda ???? vaksin saja tidak mau duluan???? harusny… https://t.co/ktetonc2ox"
[1338628573700100096],"prediksi trending hari ini : transmedia, super junior, vaksin, sange !"
[1338628565600927744],shpore negara miskin ya? kalah sama indonesia rakyat ‘bisa’ beli vaksin wkwkwkwkkwkwkwkwkwkwkwkkwkwkwkwkwkwkwkkwkkk https://t.co/kygkflwdko
[1338628528602935296],"iyaaa yahh..
nanti semua org di vaksin trus klo malah jadi titan gimana🥺"
[1338628470713151490],bakal ada vaksin bajakan kalo dijualbelikan. emang ga niat aja pemerintah buat berantas covid
[1338625386372943872],"vaksin di negara lain dibuat gratis yg mana duit lebih byk manusia lebih dikit. lah disini kalo semua gratis, duit… https://t.co/qrcsxkr7cr"
[1338625098861797376],"simpang siur harga vaksin covid-19 di indonesia, begini penjelasan kemenkes
 
download aplikasi tribunnews untuk up… https://t.co/ewocjammis"
[1338624830896128002],"menko airlangga harap bpom segera rilis izin penggunaan darurat vaksin covid-19 - https://t.co/okmqswnjf8

#indonesia"
[1338624826198564868],@ferryarief7 @yusuf_dumdum @lisaamartatara3 suruh nengok junjungannya tuh si dokter vaksin palsu
[1338624714932023298],"@aik_arif udh bener ini mah negara lain aja yg norak ngasih vaksin kok gratis, gimana cara korupsinya?"
[1338624141344194561],bagaimana cara kerja vaksin covid-19 ? https://t.co/bz35ex3f5v via @youtube #covid19
[1338624058309529601],"@ulil @jokowi dipaksa vaksin dg merk tertentu dan harus bayar, tdk beda dg premanisme."
[1338623987383848961],"siapkan dana lebih dari usd 1 miliar, singapura akan berikan vaksinasi covid-19 secara gratis

 https://t.co/awaagwcrne"
[1338623811319549953],"@jokowi, gratiskan vaksin covid-19 untuk semua rakyat indonesia! - tandatangani petisi! https://t.co/bb3bnvqpri lewat @changeorg_id"
[1338623745167159297],"sebanyak 1,2 juta vaksin corona dari sinovac, china sudah dikantongi pemerintah indonesia. bagaimana perkembanganny… https://t.co/ftopgccukh"
[1338623655912169472],"ada yg open donasi kita bisa buat beli vaksin kah? jangan beli vaksin yg dari government sih, ntar duitnya lari kemana 🤭"
[1338623643140689921],harga emas dunia melemah karena peluncuran vaksin virus covid-19 di amerika serikat (as) yang mengangkat sentimen r… https://t.co/gkoasqkauh
