id,tweet
[1336818306989215745],sekjen pbb ingatkan pegembangan vaksin covid-19 rawan dikorupsi – viva – https://t.co/nkfmbqedpu https://t.co/qhnjjvxujc
[1336818270888869888],#gmy today's headline: inggris imbau warga dengan alergi untuk hindari vaksin covid-19 pfizer ( via : https://t.co/hlh8hp0dvc )
[1336818243655389185],sekjen pbb ingatkan pegembangan vaksin covid-19 rawan dikorupsi – viva https://t.co/fttdyims9h
[1336818204681748480],"@lisaamartatara3 efek vaksin palsu, hidup,mulut, otak dan kelakuan juga penuh kepalsuan..... 

manusia yg menjijikan...  najis..."
[1336817964453007360],joko widodo: vaksin corona tanpa biaya untuk semua rakyat indonesia - tandatangani petisi! https://t.co/2l4zh4oclo via @changeorg_id
[1336817791626747905],"tiada kompromi terhadap keselamatan, keberkesanan dan kestabilan vaksin covid-19 – khairy https://t.co/eh6ss8abwb"
[1336817789516976129],"emas anjlok 36,4 dolar karena vaksin memicu optimisme atas ekonomi https://t.co/7jh55e3tup"
[1336817439007358976],"vaksin pfizer 'makan korban', ini yang sebenarnya terjadi https://t.co/ikoznm62fl"
[1336817336670515203],"@billyboen duh, apakah ini saatnya beli saham tsla ?

semoga saham mapi di ihsg naik hari ini.
vaksin muncul, retai… https://t.co/g7bpszrc0i"
[1336811658191069184],"vaksin tiba, pm israel mau jadi yang pertama disuntik https://t.co/b1wwpfn4rh"
[1336811501034729472],diplomasi internasional untuk sediakan vaksin bagi seluruh rakyat indonesia https://t.co/kztbkzi6ru
[1336810944903536641],kerajaan sedang tunggu keputusan percubaan penggunaan vaksin pfizer-biontech itu terhadap rakyat uk termasuk kesan… https://t.co/sjnfazrows
[1336810726766231553],"semoga masyarakat dengan resiko tinggi, bisa segera mendapat vaksin ini pak @kemenkesri

https://t.co/whl3ign8vs"
[1336810644796973056],joko widodo: vaksin corona tanpa biaya untuk semua rakyat indonesia - tandatangani petisi! https://t.co/tbfhtjofeb via @changeorg_id
[1336810524902748160],delima jugak antara vaksin dengan air kelapa ni.
[1336810516610596865],joko widodo: vaksin corona tanpa biaya untuk semua rakyat indonesia - tandatangani petisi! https://t.co/cd1jpxc8hr via @changeorg_id
[1336810506401640450],"vaksin virus corona asal china siap suntik sudah tiba di indonesia, kapan disuntikkan?

 https://t.co/8ziwpwp0f1"
[1336810367687614465],"harga emas merosot lebih 2%, vaksin corona memicu optimisme ekonomi https://t.co/yztrwygbkl #hargaemas"
[1336810207448453121],"peringatan untuk seluruh orang yang akan divaksin dengan vaksin covid-19 dari pfizer.
orang dengan riwayat reaksi a… https://t.co/zu36agvxwe"
[1336810204780871690],"anggaran kesehatan dan vaksinasi 2021 capai rp 169,7 triliun

menteri keuangan sri mulyani indrawati, anggaran ters… https://t.co/lmmce6slo3"
[1336806965159358467],vaksinasi covid-19 diusulkan diawali oleh presiden jokowi #percepatpemulihanri https://t.co/xb3bpeamth
[1336806933068566528],maafin mba masih nunda2 vaksin km😭😭😭
