id,tweet
[1336098034799669248],"kalo uda di vaksin, boleh ga pake masker lagi ya?"
[1336098001203281924],#bhdunia bergantung kepada negara masing-masing bagaimana mengendalikan pemberian vaksin dalam memerangi pandemik c… https://t.co/dlfxcvy0ph
[1336097771858718731],"yg menganggap covid-19 ini konspirasi elit global, tapi nanti tetap menggunakan vaksinnya, apa gak malu tuh?"
[1336097351027499008],@calmaldivee @tanyainrl bgst emng. udh jd kota pertama yg terdeteksi korona masa nyobain vaksin kudu yg pertama jg
[1336097044214083584],"untuk tahap awal, vaksinasi di jawa barat diprioritaskan untuk zona merah atau daerah dengan risiko tinggi. https://t.co/huzqtultdy"
[1336097010538049536],vaksinasi #covid19 untuk menurunkan angka kematian akibat covid-19 serta mendorong terbentuknya #herdimmunity.… https://t.co/jrs4fzixix
[1336096883840745473],"suara - alokasi vaksin covid-19 di sleman belum fix, ini kata dinkes sleman https://t.co/z0kih3ouki"
[1336096630320197632],"vaksin covid jgn sampai d korup lagi, d permainkan lagi,sampai pada akhirnya muncul vaksin covid kw yg d bilang asli"
[1336096168955105281],"@angelweel jalur corona, parah sih blum ada vaksin ny😂😂"
[1336092602697977863],"vaksin hoam...

tidur ah, besok jadi ngacung lagi."
[1336092564932288513],@feedos @bpom_ri pak luhut ga ada akses ke approval obat/vaksin.
[1336092387957899264],vaksin covid19 tiba di indonesia https://t.co/p69gkg1zhf
[1336092255220715520],pemkab cirebon akan jemput vaksin covid-19 https://t.co/9xc76dy9ff
[1336091847525974018],@blogdokter apakah hasil uji klinis dari vaksin ini sudah dipublikasi? apakah vaksin ini juga sudah digunakan oleh… https://t.co/k5jo5wyn1s
[1336091594752081921],kalo habis di vaksin tar jdi zombie gmn dong😭
[1336091401415577600],"ayo, adakan produknya. mobil esemka, vaksin, dll https://t.co/kbc0o756ik"
[1336091295337512960],@lisaamartatara3 @mr_cosanostra sudah bikin vaksin covid blom?
[1336091256988991488],"@gepreksemi waaaah iya po?
kayaknya gamasalah si ya kalo telat karna maklumin sibuk kaan hihi, jangan lupa vaksin ulang lagi tseeeem"
[1336090960766234624],"kewajiban bersama meliputi - penyebaran informasi yg bener, karantina dan isolasi, dan yg lapisan terakhir vaksin.… https://t.co/m8jcklzslt"
[1336090725864206339],"berasa indonesia jadi kelinci percobaan vaksin sama negara lain. belom lagi kalo pemerintah sini pake kata ""wajib""… https://t.co/2v7npmzgea"
[1336090711725199360],rasanya dari sabtu hujan ga berhenti2. memyambut datangnya vaksin apa ya.
