id,tweet
[1311090655423205376],"fenomena covid-19 sungguh misterius...
yg digembar-gemborkan voksan-vaksin serta seabgreg protokoler aturan2 yg mem… https://t.co/dp6lfk5ghw"
[1311090619456999426],bank dunia upayakan pembiayaan vaksin covid-19 rp 179 t untuk negara miskin https://t.co/5sz3fklgjr https://t.co/2fib6vtxpa
[1311081124219613184],ya manusia kyak gue pantas di jadiin relawan vaksin corona wkw tau deh yang pinter dan normal
[1311077323890855936],"@kucingyoga ngga nongkrong dl sampe divaksin.

jaga diri masing2 teraokan protokol covid"
[1311060986229530624],vaksin corona adalah pil kada https://t.co/ukvzg5vxk0
[1311033522912542721],"vaksin covid-19, dapatkah menjaga kekebalan terhadap covid-19 selamanya? https://t.co/mhbcmcb6ho"
[1310998862312603648],"corona ga bakal ilang kalo hanya di vaksin doang
kalo mau ilang ya pake anti virus lah, gimana caranya?
ya download lah anjim :("
[1310993826404659200],helo who ? di indonesia sudah diperintahkan rencana vaksinasi dalam 2 minggu. klean mau lawan kekuasaan presiden ka… https://t.co/yotgjlzb7a
[1310993675514593282],"@idntimes pak terawan itu jujur dan pinter.. gk kyak yg dki..
nanti stelah selesai covid dgn vaksin baru terlihat siapa yg benar.."
[1310982505550376965],"@kompascom sembari menunggu vaksin, cb dilihat masyarakat bawah pak, disana skrg sdh tdk peduli protokol kesehatan… https://t.co/6qe8ceuray"
[1310976912135659520],sejauh ini kegiatan dibatasi. pandemi menjadi alibi. tapi sepertinya sudah ada sedikit solusi. yaitu pil kada sebagai vaksinasi.
[1310976633424158722],@r_liapputra makanya kaaan. gak kena covid mau vaksin malah step kan rugi bandar.
[1310974251147489281],@cnnindonesia apakah yg sembuh memang benar corona .. ?? bukan nya vaksin nya belum ada .. ?? atau penyakit biasa y… https://t.co/52sneg2kpy
[1310967117987053568],"pemerintah tetap mengupayakan secepat mungkin vaksinasi untuk indonesia..

mari bersabar dan berdoa. jgn lupa tetap… https://t.co/wk7uqtseql"
[1310956986335399942],deal! rusia siap pasok vaksin covid-19 sputnik-v untuk 90 persen warga nepal https://t.co/a3lh7w1n1z
[1310955515455963138],fraksi pks dpr minta publik kawal anggaran pengadaan vaksin corona https://t.co/ve2wxpnttt
[1310955409663053828],@tanyainrl bntar deh apa hubungannya ikan hiu sama vaksin covid?? maaf tapi aku gatau nih isi beritanya gmana
