id,tweet
[1398428429939183616],@nlbma_ arnab takleh vaksin kak liana?  kalau kucing penyakit biasa dia virus la susah gak kalau tak vaksin huhu
[1398428302080045058],korang yang dh kena vaksin ni mmg hilang ingatan ke? masa first lockdown dulu pun masih ada sektor ekonomi dan perk… https://t.co/qer1n1it4i
[1398428267930021889],"@kompascom hal"" spti ini harus jd perhatian @kemenkesri , krn org tua sy usia 74th , abis vaksin sempet terkapar 2 minggu di rs juga ."
[1398428261600878593],vaksin covid: eu lulus penggunaan pfizer-biontech terhadap remaja https://t.co/5oxikylalp
[1398428251765186560],"kepala otak dia tak hadir , org pahang ni tgh tunggu vaksin 😒 https://t.co/qkytbyoj4c"
[1398428207188103169],@rifdirosli mak abah akk pn dh complete 2 dos. mmg pesan suh ank2 sume amik vaksin😄
[1398428207041368065],covid-19: pandemik tidak akan berakhir sehingga 70 peratus divaksinasi – who https://t.co/uoc7myq1co
[1398428188619902985],"indonesia ketambahan 15 juta dosis vaksin
nusantara satu https://t.co/7la1jjlzxo"
[1398428083678453760],"vaksin untuk mencegah covid-19
nusantara satu https://t.co/zgdithnmzj"
[1398428075080044547],"pertama setelah vaksin banget kepala puyeng tp masih oke masih bisa foto2, jalan pp ke fx sudirman dari istora senayan"
[1398428007887343617],program vaksinasi ke atas seluruh warga menerusi liputan imuniti yang tinggi atau imuniti kelompok dilihat jalan te… https://t.co/tclvot4nj4
[1398428004716404736],"@arusbaik_id vaksin cansino

#quizterbaikarusbaik 
ikutan juga yuk....
@wilis1111 
@henni_sianipar 
@dorika75 
@betti_lasmaria 
@cantiekya"
[1398427979126960128],"pemerintah selalu menjaga ketersediaan vaksin
nusantara satu https://t.co/p4xbijpbva"
[1398427757978152960],@neighbours_wifi kegiatan ku setelah vaksin @midiahn
[1398427705855541249],"mimpi terlepas vaksin, bende sia"
[1398427654714368000],"@penatbuttercup ohh, time saya vaksin ada check darah hehe."
[1398427634057367555],@rafiqakmal tulah pasal. memang senang nak access dapat vaksin.
[1398427620836974597],"adik aku. ibu aku kerja dipabrik gabisa cuti. kami juga bukan orang berada, puskesmas yang melakukan vaksin pun slo… https://t.co/ciwh3ixeso"
[1398427611823448065],"@arusbaik_id vaksin cansino #quizterbaikarusbaik 

yuk ikutan:
@ismanto_danie 
@si_zlatan 
@retno_arist 
@liiamonday 
@dwicahyo_id"
[1398427538108542983],hari ke dua setelah vaksin
[1398427520442109959],"pentingnya vaksinasi untuk mencegah penyebaran covid-19
https://t.co/nsp1lmkkug
nusantara satu"
[1398427447973105666],"antivaxx ni sanang saja. bagitau dorang yang vaksin tu sudah dibacakan yasiin 30 kali &amp; ada cop halal. setel!

vaks… https://t.co/jngj3to1b8"
[1398427334873546755],"@arusbaik_id .vaksin cansino
.ikutan kek biar dd menang @iyainisasaaaaa @yo_zakku @txtlemarikaca @miracangtip… https://t.co/lokg0ncwae"
[1398427297611354114],@meernur aku paneh ni aku tak dpt vaksin tp kena risikokan nyawa pergi hadap probability kena covid time beli baran… https://t.co/scashvm0qk
[1398427159337738244],@nursalfarinaa ada orang yang da standby tunggu dekat ppv cuba nasib untuk dapat vaksin sebab kes kes camni la.
[1398427122897543168],"out of nowhere nyokap nempelin koin seribu ke tangan gw &amp; bokap yg udah vaksin. terus bilang: ""mam mau eksperimen""… https://t.co/mfh1q1atna"
[1398427122503360513],"@rohmahdg baru tahu loh, ada6 jenis vaksin... kala di tempat kerja suami kayaknya ntar pakai yg sinovac"
[1398427025371631617],tanda tanda sama dgn efek pas vaksin pertama 🤧😭
[1398426985303396353],"@imaembem @sedanayoga8 @keretatutu @profesorzubairi nanti vaksin yang kedua kalinya rasanya akan lebih dari vaksin yg pertama, siap siap 🤭"
[1398426942991306759],"assalamualaikum yb @khairykj , nak tny tentang pemilihan vaksin ni. jika orang yang dah daftar awal tp belum dapat… https://t.co/t1jwrxg6ax"
[1398422408906694659],@501awani ok edarkan pada netizen fasa 3 ni pls. xsabar nk bergmbr saya sudah vaksin. jeles ok tgok org lain da bergmbr cmtu
[1398422395845705729],@taemathea gmna ni beb gua sklh nie mana blm vaksin lg😓🙂
[1398421916822609922],"@noranisonet @khairulaming no, to be frank. dia takut. crew kapal dia pula ""aku tak nak vaksin ni. bahaya entah let… https://t.co/w4mlycwdnv"
[1398421886904668161],"@arusbaik_id vaksin cansino #quizterbaikarusbaik 

yuk ikutan #giveaway @arusbaik_id
@dianahwati
@tri_desi_s… https://t.co/pqabsp7zhd"
[1398421881506594816],"hey menteri vaksin, kamu gagal!!! https://t.co/ih2c0hpd4p via @youtube"
[1398421846270173184],"@arusbaik_id vaksin cansino
#quizterbaikarusbaik

ayo guys follow @arusbaik_id dan ikuti kuis nya juga… https://t.co/wcd2j2nobh"
[1398421786753073152],"ada orang lagi celik agama, lebih pandai agama, lebih baca kitab, lebih banyak amalan namun masih ambil vaksin tanp… https://t.co/lvimvo2gsn"
[1398421701923246081],@meashikins eh takde la. hari kena vaksin tu tidur awal je 😅
[1398421549426778112],masih heran sama yg suka upload sertifikat vaksin ke sosial media. padahal itu ada qr code data pribadi yg bisa dip… https://t.co/1eyxp3dqwl
[1398421544817156097],"ak tak kisah dah vaksin apa ni,jgk smpi ak injek panadol karang"
[1398421495878242305],ada yang dapat janji temu vaksin tanpa persetujuan https://t.co/is9jznoczl
[1398421440009936903],terima kasih pak jokowi  akhirnya sudah dapat vaksin pertama #jokowi #indonesia
[1398421404761006081],"@_nrn03_ @hausofhilton x perlu. melainkn ada gejala, jgn pergi pusat vaksin nnt risikokan org lain."
[1398421059330744320],lancau betul la naratif orang memilih milih vaksin ni. as if vaksin tu melimpah ruah sana sini pulak. https://t.co/wmhjn6yre0
[1398421024270475266],"@im_every_where_ @khalids vaksin dah dibayar.

mungkin tu kelak buat perisa tambahan untuk minuman enak menteri dik… https://t.co/bhc9tkuueh"
[1398420857509191680],"@rayestu dll. orang umum belum bisa. jadi ya gimana mau vaksin :( apalagi yang umurnya 20an, ga punya koneksi, buka… https://t.co/dint3rpvmp"
[1398420823220789251],orang tak pilih pun la babi. dah lembab nak mampus vaccination rollout. lantik ular suruh handle vaksin sapa suruh https://t.co/lamlzyrpub
[1398420822730043395],"@rayestu well karena gw ga percaya kita punya single data orang yang udah divaksin, dan itu dicek sebelum vaksin, k… https://t.co/rvzqefcyjd"
[1398420766912237568],"haritu kata ada microchip, lepastu ada chimpanzee, sekarang kata ada babi.
taktau la diorang ni merujuk pada vaksin… https://t.co/hkgldkhuj4"
[1398420692555730952],"ngasih insentif jangka pendek memang ampuh buat naikin partisipasi vaksin. us beneran praktekin yah 😄

tapi imho ma… https://t.co/qshaawzsgt"
[1398420614352805890],"@puanc @karyeelim10 @khaosodenglish @sharaadkuttan @drdzul @khairykj senang dpt vaksin bkn senang ""register"" vaksin."
[1398420373738196994],"sama kes mcm pak menakan gn wife dia.anak xnk dftrkn.nanti amek vaksin jd mcm tue la,mcm nie la. bnyk kali dh teran… https://t.co/pkol5yz3a4"
[1398420364385042433],karyawan perhutani ikuti vaksinasi covid-19 dosis i tahap ii di balapulang https://t.co/adgvkq73l4
[1398415112243879938],"@subschfess nder, kalo ini beneran, coba cek kartu vaksin ayah kamu. setauku kalau misalnya ada keluhan bisa menghu… https://t.co/0yykegcj60"
[1398414922308935682],"vaksin astrazeneca ctmav 547 bisa kembali digunakan, kemenkes: masyarakat tidak perlu takut https://t.co/evydmzj8rl https://t.co/gzxqkwnv7t"
[1398414896887341056],"@subschfess nder ih jangan nakut nakutin, aku mau vaksin😭😭"
[1398414747989512192],@witri_thewriter aku sudha vaksin tahap 1 dan tahap 2 mbak...
[1398414638182592514],@rohmahdg aku udah vaksin 1 dan 2 tapi ga paham di suntik vaksin mana 🤣🤣
[1398414606515654656],b) gerakan pendaftaran bagi daftar pengambilan vaksin terutama bagi golongan warga emas disekitar malim nawar terut… https://t.co/otxqen4z6k
[1398414466849533955],@nik_marwan98 almarhum tg haron din pun tak tolak vaksin https://t.co/qc9uwj5ynz
[1398414399618969602],"@callmeciq mmg dh nk dkt prn srwk pun, tapi kalau guna alasan tu utk cepatkan vaksin, mmg keji gila la kan"
[1398414354798678016],"rapat koordinasi fkpd dengan intansi terkait lainnya dalam rangka percepatan penanganan covid-19 dan vaksinasi
di w… https://t.co/wa8azcn6zc"
[1398414332292059139],@wardhanyemmy aku udah mbak.. udah dua kali vaksin
