id,tweet
[1382121056312258570],"silahkan cek! jadwal vaksinasi covid-19 di puskesmas banyumudal kecamatan moga

#infomoga
#vaksinasi
#vaksincovid19… https://t.co/rl3zgl1uz1"
[1382120949097451520],tahun lalu kebanyakan masjid ditutup dan menjadi lokasi vaksinasi covid-19. https://t.co/tkbg6jqma9
[1382120630791729152],hari ini vaksin. tp aku takut bgt yg namanya d suntik 😭😭😭
[1382120296275148801],"kelanjutan vaksin nusantara besutan dr terawan masih 'menggantung'. riset anak bangsa lainnya, vaksin merah putih,… https://t.co/zqplgliqfy"
[1382120146513264641],mendaki gunung adalah vaksin terbaik untuk luka yang mendalam.
[1382119929088860160],"minyak naik ditopang data impor china, dibatasi jeda vaksin j&amp;j https://t.co/xmrrd60cug"
[1382119926752632833],"penggumpalan darah juga di vaksin johnson &amp; johnson, amerika stop sementara https://t.co/aatsharvif #tempotekno"
[1382119706019041281],"lansia antre vaksin, ada drama kakek-kakek maju dalam antrian tapi kursinya dibawa sama dia. 

“soalnya kalo maju b… https://t.co/lckmcdcuey"
[1382119486518534145],"@republikaonline vaksinasi lbh diprioritaskan kpd lansia?? usia produktif malah tak jelas kapan akan di vaksin , ir… https://t.co/hxzxmej7v1"
[1382119346462334980],"team bola pun dah dapat vaksin, cikgu rilek je ngajau murid² takde vaksin. apa cerita brader kj? team bola tu penti… https://t.co/hfi7bt82zy"
[1382119253537550338],"vaksinasi covid-19 tidak membatalkan puasa ramadhan, ini penjelasan mufti agung dubai https://t.co/62awifp06w… https://t.co/skicojxwes"
[1382119172717514752],"skuad harimau malaya ke uae tanpa suntikan vaksin?
https://t.co/6qndt5xkda"
[1382118770718609411],"ada nakes, abis vaksin 2 hari nyeri tenggorokan demam, konsul

disaranin swab antigen (free)

hasil negatif

kasih… https://t.co/wxiubku5h8"
[1382118653999472643],"pagi-pagi udah ada info jadwal vaksin, akhirnyaaa...."
[1382118650400755713],sptnya vaksin merah putih ini menjanjikan dan karya anak bangsa pula tp org kita kan sukanya yg heboh2 dan dihubung… https://t.co/5ranoqe8l6
[1382118645174661121],polres sergai fasilitasi dan mobilisasi vaksinasi covid-19 untuk lansia - https://t.co/j4odpbmmb2 https://t.co/dm3i15vaxw
[1382110162069037060],ada himbauan melakukan vaksin di malam hari setelah berbuka puasa. eta nu hayang nyuntik jurig lain?
[1382109909005737993],bright pln batam vaksin ribuan pekerja dan mitra https://t.co/jejyrrfavj
[1382109900608737284],"dh ada dh cikgu di sekolah yg bakal terima vaksin next week, alhamdulillah moga dipermudahkan semuanya dan dipercepatkan segala urusan"
[1382109827892080640],"jadi hari ini ambil surat perintah vaksin. lalu ke puskesmas untuk vaksin dosis 1. setelahnya, entah apa. mane distraksinya weh?"
[1382109609284960258],2 jenis vaksin covid-19 sedang uji klinik di indonesia https://t.co/vi2cmzr1ut
[1382109602485989377],"dihentikan sementara, vaksin j&amp;j bantu emas naik lagi https://t.co/witr8ieef1"
[1382109304350597121],"@viventofc ahhh curang viventod ini.. gak mau nunggu aku dtg.. masa mulai duluan 😂😂
ntar aku vaksin beneran nih di prob 😝😝"
[1382108606884040704],varian corona b117 inggris tak picu penyakit berat hingga duterte ogah divaksin jadi rangkuman kabar corona dunia p… https://t.co/vvhnrrreej
[1382108481143050244],"@ailumulia lol. dia bilang, side effectnya gak mungkin sedasyat habis di vaksin anthrax. belagu bener 😅"
[1382107901586640899],"situasi covid-19 dan vacsinasi pada umumnya dan dki serta vaksinasi jakarta per 13 april 2021, dari berbagai sumber… https://t.co/rnrexqwkwj"
[1382107793923186689],riset vaksin merah putih dipastikan tetap berlanjut. sejauh ini ada enam kandidat vaksin merah putih yang menunjukk… https://t.co/s9xvizslcn
[1382107452414468096],"inflasi tinggi, s&amp;p 500 cetak rekor meski vaksin j&amp;j dihentikan sementara https://t.co/vt4b2uwvl8 https://t.co/a7qe3fuhof"
[1382107404519710721],"@republikaonline bila benar vaksin covid 19 mengandung bahan  babi.puasa bukan saja batal tpi haram hukum nya,karna… https://t.co/ixjupybob5"
[1382107175665889285],bright pln batam vaksin ribuan pekerja dan mitra https://t.co/x5yn0uhwky
[1382106696504414210],"individu kedua alami masalah darah beku selepas ambil vaksin astrazeneca 

#vaksinasi #vaksin #covid19 #astrazeneca… https://t.co/bjmk6shgvp"
[1382106553436807169],hmmmmm ternyata masih ada lagi teman yg gatau soal vaksin dari sekolah pdhl semua pengumuman ada di email 🤔🤔🤔🤔
[1382106523644485633],"individu kedua alami masalah darah beku selepas ambil vaksin astrazeneca 

#vaksinasi #vaksin #covid19 #astrazeneca… https://t.co/qpxdylybax"
[1382099412671897601],@yvantoh pindah ke mississippi aja mas biar dapat vaksin wkwk.
