id,tweet
[1387194600209534978],"""bagi mereka yang belum divaksin, terutama mereka yang masih muda dan merasa tidak butuh, kebijakan ini adalah inse… https://t.co/ofzgprpxhi"
[1387194525915914242],biden izinkan warga as sudah divaksin piknik tanpa masker https://t.co/ood270xixr
[1387194216800034816],vaksin astrazeneca: kematian pertama di kanada susulan pembekuan darah https://t.co/mwdv9dfitj
[1387193930853195778],"@rokandt @mncrgknskl @yola03880152 ini pfizer ya, bang? 

andaikan di indonesia ini bener 80% sudah tervaksin, enak… https://t.co/7e7uhx0ne7"
[1387188633220751360],"@dyah_pan entah kapan, kami buruh yg j7ga membantu membuat devisa negara dpt vaksin. tiap hari kami juga berkeringa… https://t.co/3ymr1tbpbl"
[1387188472541171713],hanya 17 orang yang mengikuti vaksinasi covid-19 untuk pemberian dosis dua. https://t.co/fgegrqxqvr
[1387188021515022336],"dashboard infografik, 27 april 2021
➡️ kapasiti penggunaan katil di hospital covid-19 
➡️ statistik vaksinasi neger… https://t.co/vynczhqopq"
[1387187019449729025],"paspor vaksinasi penyakit menular, dari pes hingga demam kuning
https://t.co/p4ffsyrvsd https://t.co/zjonjzbd7l"
[1387186895487049732],posthink sih biar yg membutuhkan aja yg duluan vaksin tp w udah skeptis duluan sama apapun yg dr ✨swasta✨ (tp produ… https://t.co/nvwzkmzhud
[1387179707938992129],keknya enak sudah vaksin pigi ki makan bakso kachak ineh
[1387179706798141442],emarin seharian ga lihat tl krn persiapan vaksin dan setelah di vaksin tidur melulu...weit...pagi2 dapat berita men… https://t.co/2n7mjv2jzf
[1387179622186438662],perkara vaksin di mundurkan jam nya jadi nda bs tdur jam 9 bede 😭
[1387179370523938818],blm jg divaksin semuanya. cuma pake masker aja gak sabaran bgt sih 😓 https://t.co/oxkejjafbj
[1387179171542028291],we need answer for this @khairykj . apa reason pekerja casino dapat vaksin dulu? https://t.co/1qwojsjgvj
[1387178796210556928],@wagimandeep212_ tkng jual vaksin palsu sok iye ahhahahaa
[1387178777088724992],berikut adalah situasi beberapa negara-negara eropah terhadap penggunaan vaksin az covid-19 mengikut kategori umur. https://t.co/13ua4vxsic
[1387171586235531268],"bengap sial tak nak vaksin astrazeneca, sembang macam dia plak statistician, kau ingat sample dia tu bodo bodo ke n… https://t.co/2qtleatjvv"
[1387171562634178563],"@_leonsr_ @budigsadikin jangan khawatir supply vaksin untuk indonesia sangat² cukup.

dukung vaksin covid-19 di indonesia ! ✊🇮🇩🇮🇩✊"
[1387171361345314819],"bantuan internasional untuk india, joe biden berjanji akan sediakan pasokan oksigen dan bahan vaksin… https://t.co/qcbjztmghm"
[1387170821219569670],@elhurrykorn_2 @lisaamartatara4 palsu tuh spt vaksin
[1387164004892561410],"@donadam68 bambang ga mw pake silicon sih.
idem terawang, ga mau pake vaksin china 😄"
[1387163637698072576],@shamokky the people around me pun dah mcm cakap taknak vaksin 💆🏻‍♀️
[1387163615925465088],yok kapan yokkk aing dapet jadwal vaksin
[1387163514024779778],tambahan. cdc juga udah bolehin warga ga maskeran kalo udah full vaksin -but not in a crowd- disini kapan masi jauh 😶
[1387163458383192065],@dean24924388 harga vaksin dlm rm200 seorg. mcm ni kjaan tanggung b40 shj kot utk elak guna kwan
[1387163280209170432],"syukur lah, akhirnya vaksin nusantara di beri izin yang sebelumnya di mampeti oleh ......(isi sendiri)"
[1387163098763595780],pkul 11 pagi nanti abah cucuk vaksin covid. ya allah kau permudahkan segala urusan abahku. jagakan lah kesihatannya… https://t.co/r4bpcvh7eh
[1387163089217355778],"@alit1_kawulo dukung vaksinasi nasional

@jokowi lawan pandemi"
[1387162854697037825],vaksin tu jadi makan duit banyak bila jadi macam ni la. dekat rakyat tak sampai vaksin bila ada tangan2 yg mencuri. https://t.co/pt4uavhnsg
[1387157192286121987],11 juta dos vaksin astrazeneca di belanda mungkin tidak digunakan https://t.co/obbxiq5ece
[1387156216426553344],"@zunarkartunis @anwaribrahim jadi, kalau tak cukup duit tak payah lah beli vaksin?"
[1387156186990977027],@lisaamartatara4 yg bener mn nih ada doa ada taik alamak dasar pencipta vaksin palsu kan asuuuuuu! https://t.co/vsasjip10z
[1387155848053493760],abis vaksin badan msh lemes aja weh
