id,tweet
[1398064951860686852],"@4mirsaid doktor kat situ pon ada pesan, jgn amik sebelum vaksin. after vaksin pon, boleh amik pcm, atau tramadadol… https://t.co/1psv8kktnf"
[1398064818133815301],@nubst7 bnyk minum air masak....sbb lps vaksin kan....
[1398064650353201156],"hampir 44 jam, tapi masih tak dapat appointment vaksin lagi."
[1398064567448576000],"tepat pukul 12:50 tengah hari ini (48 jam), kalau aku masih tak dapat tarikh &amp; masa janji temu untuk vaksin astraza… https://t.co/bbmvbuxb2j"
[1398064544803557376],"antre vaksin ke 2 ,ad ibu2 namanya ni nyoman mistadi....waaah ini kan yg nyanyi memble tapi kece bukan?"
[1398064440382091265],"@lsowien mama q setelah vaksin kedua jg kepalanya lgsg skt sangat skt banget trs qt bw ke rs dokter bilang sdh hati"" ktnya bs stroke"
[1398064323574919168],"yang vaksin tu.. kan senang kalau mcm ni, tkyah nak rebut².. terus je bg masa location and so on.. pastu tkyah nk k… https://t.co/qowtirabzc"
[1398064293568933890],@letmehealmyself @airamohd data tak cukup lagi utk effectiveness of the other vaccines. politics also is a factor. semua vaksin ni ok je.
[1398064204301570056],"@hmetromy penat educate pasal vaksin..but then this is how media do their work???
u know right most malaysian suka… https://t.co/harnpcr1ba"
[1398064171598548994],dari malem dah ga tenang karena akhirnya kantor ngeluarin himbauan buat vaksin. pagi pagi makin panik lah tiba-tiba… https://t.co/h4wsnb16vt
[1398063966849433600],@giseladgrt mungkin hbs vaksin lupa makan kamuu
[1398063952945319936],"""kami jangkakan kelulusan daripada agensi perubatan eropah bagi pemberian vaksin kepada kanak-kanak berusia 12 ke 1… https://t.co/8a2lzoyucu"
[1398063901414105089],2 dos vaksin bukan tiket untuk bebas bersukaria https://t.co/vxx0f7glc6
[1398063896787709954],papepun bagi lah baba saya vaksin hmmm 😓
[1398063894699024386],hari ini vaksin ke 2. sebulan kemudian bisa donor darah. *finally
[1398063784468500483],@aamirul226 yes btol untung ribu2 vaksin x mampu nk bagi...vaksin jauh sekali. swab test pun x bagi.untung no 1 nyawa pekerja no z
[1398063734476578816],@kemitris @liputan6dotcom apakah anda sudah di vaksin??
[1398063621142245381],masyarakat diminta menolak dan melaporkan ke aparat hukum jika ada oknum yang memberi penawaran membeli vaksin. seb… https://t.co/dhuf1hqcph
[1398063610773983233],tiber vaksin dah daftar. haritu tak lepas langsung nak tekan negeri. janji dpt
[1398063583116681219],jubir satgas penanganan covid-19 memint masyarakat agar berhati-hati terhadap kemungkinan vaksinasi ilegal.… https://t.co/tntycje1l2
[1398063546731163648],"waspada vaksin ilegal!
vaksinasi merupakan fasilitas pemerintah untuk masyarakat, jadi semuanya akan gratis.… https://t.co/rpnaimf0xj"
[1398063517790441472],"@wedhus999 https://t.co/q9wwcfqpms
perasaan sdh lama deh di dengungkan soal efisifikasi vaksin sinovac yg hy 65,3%… https://t.co/4luwxse2y6"
[1398063479215443969],rasa lega bapak bminat daftar vaksin😊
[1398058926059388928],"vaksin sinovac belum bisa untuk syarat haji-umrah, ini kata wamenkes ri https://t.co/vdzanaopol"
[1398058921705627653],"bila tiba giliran anda dipanggil, jangan tak muncul pula.
#sinarharian 
#vaksin

https://t.co/dctcspyvcc"
[1398058883818475521],"pake lotre

amrik ini ngerti gimana cara biar mau pada vaksin

french fries
maskfree
lotre 😂 https://t.co/uo5s6ekbhl"
[1398058880333074432],jgn risau jika terima sinovac anda tidak boleh mengembara. status pengiktirafan vaksin sentiasa berubah. anda juga… https://t.co/3limk9dczk
[1398058879016083456],"vaksin sinovac dlm proses diluluskan oleh who. jika lulus, besar kemungkinan lebih banyak negara akan mengiktiraf v… https://t.co/feorvdpt1a"
[1398058865141239809],"keluarga sabar tunggu hasil autopsi trio, pemuda yang meninggal usai vaksin astrazeneca https://t.co/fpgku10sdp https://t.co/dwjcncrq6h"
[1398058744605331456],vaksin covid-19 dan status kerentaan warga lansia https://t.co/9xglzqdq6u https://t.co/gpuf92zr94
[1398058684865908742],"vaksin sinovac tak memenuhi syarat, jamaah haji indonesia diusulkan vaksinasi ulang dengan astrazeneca : okezone na… https://t.co/aucf4tq6gf"
[1398058641840697345],@bernamadotcom tajuk yg sgt tidak bertanggungjawap oleh bernama. mengelirukan dan mengundang rakyat menolak vaksin.… https://t.co/jmwfojcili
[1398058545577271299],"aku tak dapat vaksin awal takpelah. asalkan 2 insan ni dpt dulu sbb aku sangat risau :

1. mak - 58 tahun. bekas pe… https://t.co/6y154bjggk"
[1398058127145111557],@kagehaha @ammarhadididi @rafidah72 meletup inbox dia..jenuh pa angkat call... hah korg email je minta vaksin bg al… https://t.co/tohnbvda72
[1398058117435301891],"viral bekas vaksin bermagnet, microchip atau memang keringatnya lengket? https://t.co/7jerncpo1j lewat @repelita"
[1398057986921091072],kalian. kalian belum sempet vaksin. aku cuma bisa kasih vitamin sama makanan yang cukup buat kalian. maaf kalo tiap… https://t.co/rut20ighce
[1398057945926012929],nk cuba nasib beli bts meal lepas vaksin. 😆
[1398057909150388229],"@kuntimaesii kmrn ke jkt tapinya pp vaksin doang, gatau kesana lg kapan huhu"
[1398057867685416963],"@dkksemarang situs victory mau daftar vaksin error situsnya. sdh masukin ktp + kk. terus proses ,hasilnya error !!!… https://t.co/0pyqkrqbhi"
[1398057811368546305],ayo lawan covid-19 bersama vaksinasi dan prokes 5m https://t.co/rcmjigexz4
[1398057807090434049],"aku tahu bukan semua rakyat degil. ramai je rakyat yg patuh. duduk rumah, jarang keluar, daftar vaksin.

tapi sebab… https://t.co/6doscflxff"
[1398052542223818752],@nisafaizi98 semoga cepat sembuh. nanti kalau kena panghil pastikan gap utk vaksin lepas/sekurang²nya 3 bulan sembuh dr covid-19.
[1398052389169483784],mantaaapp sudah datang lagi nih stok vaksin. ayo jangan kendor kita lanjutkan terus vaksinasi agar pandemi segera b… https://t.co/wnun4wxnng
[1398052388859265032],"@rina21069065 @profesorzubairi @omar2000nur oh..iya..sekalian klaster swab cuci kering pake jg,klaster vaksin ilega… https://t.co/adccml9l9i"
[1398052354398638083],"habis vaksin malah panas, dingin, tenggorokkan sakit. dasar aku. lemah. ya emang 🤒😢"
[1398052116485206018],@fifayna @hausofhilton setakat saya tahu takda lagi vaksin yg culture dalam non-animal cell culture. paling hebat p… https://t.co/3yf9vfxgpy
[1398052111993081859],@oneroseed lah belom vaksin???
[1398052006355369987],"lepas tengok mcm bodoe je @khairykj handle program vaksin, aku mcm biar jelah org jd anti vaksin ramai2 ni. nak bua… https://t.co/9gmddsp9p6"
[1398051747633897475],"kj cakap rm70 juta bukan hanya untuk bangunkan laman sesawang vaksin covid.

okay fine kalau betul. jadi berapa har… https://t.co/6mmvcpoohu"
[1398051566058278914],@501awani alhamdulillah. nampaknya kerajaan telah rancakkan pemberian vaksin dalam minggu ni. teruskan usaha.
[1398051533971890180],"indonesia bersatu
8 juta vaksin tahap 13 tiba, jaga stok untuk target vaksinasi
https://t.co/zflnzw8qht"
[1398051480205029379],aku bukan anti vaksin but boleh tak suntik time aku tido je🥴
[1398051456159305737],"lapan juta dos vaksin tiba jun, julai https://t.co/qwabryafcq"
[1398051335078125569],video tentang bekas vaksin bermagnet viral di berbagai platform media sosial. disertai narasi menyesatkan bahwa vak… https://t.co/m28meuzk3t
[1398051297199235078],"indonesia bersatu
8 juta vaksin tahap 13 tiba, jaga stok untuk target vaksinasi
https://t.co/xw3e4jlk7m"
[1398051153745616899],ratusan lansia di tigaraksa tangerang divaksin covid-19 https://t.co/246fs0rko9
[1398051149341659138],ratusan lansia di tigaraksa tangerang divaksin covid-19 https://t.co/246fs0iwcj via @kabar_tangsel
[1398051143306006531],tetiba mysj update kata aku dapat vaksin. heran gue.
[1398051092777164800],"indonesia bersatu
8 juta vaksin tahap 13 tiba, jaga stok untuk target vaksinasi
https://t.co/5cxpvpje0w"
[1398051039140409348],"budak 12 tahun pun tahu ,vaksin tu untuk semua orang. confirm la sesak. haih,tak larat nak maki dah. https://t.co/vfudyuxeyq"
[1398044508541964288],"jadwal vaksin hari ini, and my tryphanophobia is screaming rn"
[1398044363305799683],puskesmas menyampaikan tidak memaksa masyarakat untuk vaksin https://t.co/u57du7sfwx
[1398044360835440641],sebanyak 8.500 guru di depok telah divaksin https://t.co/ujxrvwn8j6
[1398044345157111809],gini gaya la smpai ke mampus tak dpt vaksin ni
[1398044272725676034],ini bekas suntik vaksin sakit ya hiks
[1398044021235216389],"kalau nak pastikan rakyat malaysian x tolak vaksin senang je. cakap je

 ""hanya yang ambik vaksin sahaja layak untu… https://t.co/jriojoq9qf"
[1398043973009108998],penat berhujah dgn org anti vaksin ni. dari semalam tk habis 🥱
[1398043876909215751],rupanya ada jugak org terdekat aku yg anti vaksin 😓
[1398043558691491841],sorang cousin dah dapat appointment vaksin di um ~~
[1398043492140556289],pakcik makcik kt ipoh semua ade sakit kronik.. haram x dipanggeinye spital cucuk vaksin.. tiba2 dua manusia ni dari… https://t.co/rsfqbmbgll
[1398043097435545604],hasil penelitian sebut vaksin sinopharm tampak aman dan efektif #vaksin #covid-19 #sinopharm #aman #efektif https://t.co/ylvfsmhyfd
[1398043004074553346],@wainaabdul random. kadang² 1 ppv pun boleh dapat lain² vaksin.
[1398042883714818048],"ya allah, andai aku dapat habiskan kedua dua vaksin pada tahun ini, semoga ada rezekiku untuk menunaikan umrah/haji… https://t.co/ijxkgntnx0"
[1398032292618985473],agaknya kan wish keum mu amin baekseung ambil vaksin tak 😂😂
[1398031629046538241],btw lepasni nak pergi cucuk vaksin.
[1398031485995606017],@ar1pangeran gak usah di vaksin saja dia sudah berubah menjadi wedusssss
[1398030102529597441],"nak dapat vaksin pun susah, ni nak bagi choose pula. halah2 bagi je lah apa yang ada https://t.co/lqt5zhaqbd"
[1398029958497243137],"aku dah sampai tahap nak mem”bodoh”kan org dah

ko cakap mnde x betul pasal vaksin, ko bodoh

bagi fakta x jalan, sbb tu ko bodoh

hahaha"
[1398026999856123904],"300 tokoh lintas agama mendapat vaksin, wujud kepedulian polda sumut https://t.co/ry7jbttlpt"
[1398026984555380741],pagi2 dah spread awareness pasai vaksin. aku dh taktau dh nak lawan macam mana dgn anti vaksin ni 😅
