id,tweet
[1364726612168609792],"yang suka teriak anti aseng, jika bersedia divaksinasi vaksin buatan china sinovac, juga tidak perlulah sembunyi2."
[1364723805873082372],ramai pulak aku tengok orang yang aku kenal ni anti-vaksin. like srsly huh?
[1364723766119436289],@cnnindonesia mahluk langka jadi di vaksin duluan .... supaya gak punah .... kalau gitu caranya semua kader partai… https://t.co/m3lir7av4v
[1364723727271796736],@subtanyarl kagalah mak gue aja blm vaksin
[1364723695671857152],pagi2 dah baca kebodohan anti vaksin
[1364723602386423811],"pendek kata, golongan anti vaksin adalah golongan jahat yang anti sains dan menyebarkan fitnah kepada agama sendiri… https://t.co/vqq34dgtcl"
[1364723513806921728],"soalan sejarah spm 2036

courier apakah yang dipilih sebagai pengangkutan vaksin pfizer c-19?"
[1364723325415530499],@detikcom gak sekalian harun masiku di vaksin dulu
[1364723279387193344],"tapi i okay ja kalau vaksin ada cip nak kawal otak manusia tu, i pun letih nak kawal otak sendiri so thanks lah yah… https://t.co/5iyxlrjdhi"
[1364723174236020738],"oh baru tahu ...
kalau koruptor termasuk yang masuk kelompok prioritas vaksin.
😶 https://t.co/zpkmhltciq"
[1364723077272141828],"kabar baik dunia, 1 dosis vaksin ini manjur cegah corona https://t.co/gipa1vmhhf"
[1364723064559177730],@popoeet @godd4mn1t @mend0an_ vaksin opo kui.. ono2 wae.. wkwkw
[1364723059240824839],"@sattoraji 😂😂 di vaksin dulu,biar hayalnya tenang. https://t.co/zndbyrggds"
[1364723047610032128],lambat lagi la aku nak boleh ambil vaksin ☺️
[1364722874204889088],rozoki eh pagi ni tgok polis escort dhl bawa vaksin covid
[1364722841946525700],udah korupsi bansos eh dapet vaksin duluan dari pada masyarakat biasa lagi wkwkwkwkkwkwk https://t.co/d7buwmcdm6
[1364722799294648321],@_amranfans sarkas yg mantap untuk para anti vaksin 😂😂😂
[1364722730524766213],perdana menteri suga yoshihide mengatakan pemerintah jepang akan memulai vaksinasi covid-19 untuk lansia pada 12 ap… https://t.co/c3f3ue3gn5
[1364718370751307776],"iso turu 12 jam, iki efek vaksin opo ancen kesel ?!?!?!"
[1364718263897387009],"kepada individu yang rasa vaksin ni perkara besar tak kisahlah pro-vaksin atau anti-vaksin, maybe this could be the… https://t.co/c9szfgklht"
[1364718248860606464],patutlah depa takut ada cip dalam vaksin. takut depa dapat balik otak. https://t.co/ycwnkwvqi1
[1364718156472672256],"orang kata kalau nak cari pasangan, tanya dulu antivax ke tidak. kalau tanya tapi dia jawab dia tak tahu apa itu vaksin, how? 🙃"
[1364718039527137280],"kapolsek sukoharjo kota saat melaksanakan vaksin tahap 1 di puskesmas sukoharjo, mari kita sukseskan program pemeri… https://t.co/2bwnf6cqm4"
[1364718038092812288],penelitian awal di skotlandia tunjukkan bahwa #vaksincorona (pfizer &amp; astrazeneca) bisa turunkan resiko rawat inap… https://t.co/4pcqcaduy7
[1364717891220885504],"kapolsek sukoharjo kota saat melaksanakan vaksin tahap 1 di puskesmas sukoharjo, mari kita sukseskan program pemeri… https://t.co/aiapimhfdm"
[1364717759519543297],"pemerintah menargetkan 5.000 orang, termasuk atlet, ofisial dan tenaga pendukung untuk divaksinasi covid-19 tahap p… https://t.co/sungrh3yzh"
[1364712967875399681],tukar ‘jarum vaksin’ semasa suntik perdana menteri? doktor ini perjelaskan perkara sebenar https://t.co/xsmx1r7gmm
[1364712923914924032],"dengan melakukan vaksinasi, anda dapat memastikan diri anda dan ahli keluarga selamat daripada virus covid-19.… https://t.co/wmkr29weov"
[1364712887252516865],pagi pagi lagi kena berdebat dengan orang yang palatao pertikai jarum oren biru pm punya vaksin😪depa kenna tukar ja… https://t.co/riatv0twj3
[1364712613469249539],"tidur lebih cepat semalam dan kebangun pagi ini dalam keadaan lapar, efek vaksin bukan ? 😂😂"
[1364712585904279552],"jepang menganggap vaksin sinovac china tidak dapat dipercaya

https://t.co/1pxmxrsnn8
dapatkan untuk android: https://t.co/bt78ch0f8r"
[1364712222966968324],vaksin covid-19 beri sinar harapan kepada sektor runcit https://t.co/ea6rh2tdxi
[1364711992351547392],"vaksin covid-19 sinopharm dan pfizer-biontech, mana lebih manjur? https://t.co/mlvrjtu8dc"
[1364710783830003717],kalau peniaga peniaga yang tak cucuk vaksin elok boikot kedai dia. baru tahu lamgit tinggi ke rendah. nak pergi bel… https://t.co/tsug2rlrns
[1364710709334970368],"#buletinbernama: 55,000 guru terima vaksin sebelum sekolah dibuka
https://t.co/fo0l5to4ih"
[1364710705555861507],"#buletinbernama: pm ajak rakyat tampil daftar vaksin
https://t.co/bbbpkmtcww"
[1364710703781666817],"#buletinbernama: pm jadi rakyat pertama terima vaksin covid-19
https://t.co/oa8uj7boqj"
[1364710690896764931],tak lupa camat kajuara menambahkan bahwa pentingnya vaksinasi ini agar kita semua mendapatkan kekebalan tubuh sehin… https://t.co/0op6inrux4
[1364710619279097857],"dapet bansos duluan, dapet vaksin duluan. https://t.co/oj9qkqwd0i"
[1364710601608491013],menurut menteri pendidikan dan kebudayaan nadiem makarim pemerintah telah menargetkan vaksinasi covid untuk tenga p… https://t.co/qyikxup0mp
[1364710582507610112],"vaksinasi covid-19 tahap 2 hari ini, kabupaten bogor terima 7.730 vaksin https://t.co/wfejsgqtre #tempometro"
[1364710580490145794],"ni aku rt.. mak dgn ayah aku dh ragu2 nk vaksin, aku suruh depa dftr dkt mysejahtera boleh pulak,
""nanti laa, mak t… https://t.co/xdpuv1d9c8"
[1364710568838406146],"hari ini 650 pendidik dan tenaga pendidik disuntik vaksin covid-19, para tenaga pendidik menjadi prioritas vaksinas… https://t.co/uokvckguww"
[1364710562622365698],"vaksinasi bukan satu-satunya kunci untuk menekan penyebaran covid-19✨👍🏻
#demikebaikannkri https://t.co/sq0yt9wbuw"
[1364710561624125441],"@detikcom lah?! koq maling malah dapat vaksin duluan?
😡"
[1364709312325578753],"bersama kita cegah penyebaran virus corona dengan menerapkan disiplin 3m
dan dukung pelaksanaan vaksinasi.… https://t.co/8zui11fuwe"
[1364709284395716609],@null filipina rela barter perawat dengan vaksin covid-19 filipina akan merelakan ribu  https://t.co/mqyzpb2qw7
[1364709274354552836],"bersama kita cegah penyebaran virus corona dengan menerapkan disiplin 3m
dan dukung pelaksanaan vaksinasi.… https://t.co/ci86brajqh"
[1364709232197558272],filipina rela barter perawat dengan vaksin covid-19 #lengkapcepatberitanya #beritaterkini #international… https://t.co/dpxiymdz6m
